set,snapshot,sigma,n_B_over_n0,T_nuc_MeV
B4158_D157_a0.13_ms100,$t_0$,50.0,0.33879595704358817,6.412536099550249
B4158_D157_a0.13_ms100,$t_0$,50.0,0.3785953253316488,6.393792431881966
B4158_D157_a0.13_ms100,$t_0$,50.0,0.4183946304485155,6.3740326509038745
B4158_D157_a0.13_ms100,$t_0$,50.0,0.4581939987365761,6.353259750067967
B4158_D157_a0.13_ms100,$t_0$,50.0,0.49799330385344287,6.331517264388007
B4158_D157_a0.13_ms100,$t_0$,50.0,0.5377926721415035,6.308865834838199
B4158_D157_a0.13_ms100,$t_0$,50.0,0.5775919772583702,6.285370896976373
B4158_D157_a0.13_ms100,$t_0$,50.0,0.6173912823752369,6.2610938824246825
B4158_D157_a0.13_ms100,$t_0$,50.0,0.6571907770056854,6.236086601574552
B4158_D157_a0.13_ms100,$t_0$,50.0,0.6969898926089704,6.210392869944415
B4158_D157_a0.13_ms100,$t_0$,50.0,0.7367890082122552,6.184041925646481
B4158_D157_a0.13_ms100,$t_0$,50.0,0.7765887555274795,6.157056918548579
B4158_D157_a0.13_ms100,$t_0$,50.0,0.8163878711307644,6.129445765913635
B4158_D157_a0.13_ms100,$t_0$,50.0,0.8561869867340492,6.101210318378315
B4158_D157_a0.13_ms100,$t_0$,50.0,0.8959867340492736,6.072343493436799
B4158_D157_a0.13_ms100,$t_0$,50.0,0.9357858496525585,6.042825949408977
B4158_D157_a0.13_ms100,$t_0$,50.0,0.9755855969677827,6.012631830969807
B4158_D157_a0.13_ms100,$t_0$,50.0,1.0153847125710675,5.981728780297219
B4158_D157_a0.13_ms100,$t_0$,50.0,1.0551838281743526,5.950097381145004
B4158_D157_a0.13_ms100,$t_0$,50.0,1.0949835754895767,5.917719187959916
B4158_D157_a0.13_ms100,$t_0$,50.0,1.1347826910928616,5.884588250230105
B4158_D157_a0.13_ms100,$t_0$,50.0,1.1745818066961466,5.850694179044086
B4158_D157_a0.13_ms100,$t_0$,50.0,1.214381554011371,5.816036840998636
B4158_D157_a0.13_ms100,$t_0$,50.0,1.2541806696146558,5.780613922334827
B4158_D157_a0.13_ms100,$t_0$,50.0,1.2939797852179407,5.744438125821929
B4158_D157_a0.13_ms100,$t_0$,50.0,1.333779532533165,5.707523850195292
B4158_D157_a0.13_ms100,$t_0$,50.0,1.3735786481364498,5.669894500870999
B4158_D157_a0.13_ms100,$t_0$,50.0,1.413377763739735,5.631587282364421
B4158_D157_a0.13_ms100,$t_0$,50.0,1.453177511054959,5.592643953780279
B4158_D157_a0.13_ms100,$t_0$,50.0,1.4929766266582438,5.553120222963008
B4158_D157_a0.13_ms100,$t_0$,50.0,1.532775742261529,5.5130807323730435
B4158_D157_a0.13_ms100,$t_0$,50.0,1.5725754895767532,5.47259618057658
B4158_D157_a0.13_ms100,$t_0$,50.0,1.6123746051800378,5.4317496025403855
B4158_D157_a0.13_ms100,$t_0$,50.0,1.652173720783323,5.390625229836258
B4158_D157_a0.13_ms100,$t_0$,50.0,1.6919734680985472,5.34931328131774
B4158_D157_a0.13_ms100,$t_0$,50.0,1.7317725837018318,5.3079053930148135
B4158_D157_a0.13_ms100,$t_0$,50.0,1.771571699305117,5.266503794764713
B4158_D157_a0.13_ms100,$t_0$,50.0,1.8113714466203412,5.225199100808635
B4158_D157_a0.13_ms100,$t_0$,50.0,1.8511705622236259,5.184079881392415
B4158_D157_a0.13_ms100,$t_0$,50.0,1.890969677826911,5.143228994335353
B4158_D157_a0.13_ms100,$t_0$,50.0,1.9307694251421352,5.102719424674554
B4158_D157_a0.13_ms100,$t_0$,50.0,1.9705685407454203,5.062619512624932
B4158_D157_a0.13_ms100,$t_0$,50.0,2.010367656348705,5.022989233868773
B4158_D157_a0.13_ms100,$t_0$,50.0,2.050167403663929,4.983869997354311
B4158_D157_a0.13_ms100,$t_0$,50.0,2.089966519267214,4.945317633314975
B4158_D157_a0.13_ms100,$t_0$,50.0,2.129765634870499,4.907347101182295
B4158_D157_a0.13_ms100,$t_0$,50.0,2.169565382185723,4.869979975997865
B4158_D157_a0.13_ms100,$t_0$,50.0,2.209364497789008,4.83323422582778
B4158_D157_a0.13_ms100,$t_0$,50.0,2.249163613392293,4.797122205160158
B4158_D157_a0.13_ms100,$t_0$,50.0,2.2889633607075175,4.761656624499464
B4158_D157_a0.13_ms100,$t_0$,50.0,2.328762476310802,4.7267859888662835
B4158_D157_a0.13_ms100,$t_0$,50.0,2.368561591914087,4.692569544356411
B4158_D157_a0.13_ms100,$t_0$,50.0,2.4083613392293115,4.658959518534245
B4158_D157_a0.13_ms100,$t_0$,50.0,2.448160454832596,4.625963366458462
B4158_D157_a0.13_ms100,$t_0$,50.0,2.4879595704358817,4.593592279193009
B4158_D157_a0.13_ms100,$t_0$,50.0,2.5277593177511055,4.561814599544762
B4158_D157_a0.13_ms100,$t_0$,50.0,2.56755843335439,4.53074595114952
B4158_D157_a0.13_ms100,$t_0$,50.0,2.6073575489576757,4.50443549899363
B4158_D157_a0.13_ms100,$t_0$,50.0,2.6471572962728995,4.4827357934904475
B4158_D157_a0.13_ms100,$t_0$,50.0,2.686956411876184,4.4621567876817805
B4158_D157_a0.13_ms100,$t_0$,50.0,2.726756159191409,4.443827265092853
B4158_D157_a0.13_ms100,$t_0$,50.0,2.7665552747946935,4.428805866623145
B4158_D157_a0.13_ms100,$t_0$,50.0,2.8063543903979786,4.416998065816738
B4158_D157_a0.13_ms100,$t_0$,50.0,2.846154137713203,4.407638946840249
B4158_D157_a0.13_ms100,$t_0$,50.0,2.8859532533164876,4.400518998086981
B4158_D157_a0.13_ms100,$t_0$,50.0,2.9257523689197726,4.395403650721565
B4158_D157_a0.13_ms100,$t_0$,50.0,2.965552116234997,4.3918820715744
B4158_D157_a0.13_ms100,$t_0$,50.0,3.0053512318382816,4.38958080098454
B4158_D157_a0.13_ms100,$t_0$,50.0,3.0451503474415667,4.388189004336353
B4158_D157_a0.13_ms100,$t_0$,50.0,3.084950094756791,4.387448920404191
B4158_D157_a0.13_ms100,$t_0$,50.0,3.124749210360076,4.387195122571171
B4158_D157_a0.13_ms100,$t_0$,50.0,3.1645483259633607,4.387270936667759
B4158_D157_a0.13_ms100,$t_0$,50.0,3.204348073278585,4.387581308268319
B4158_D157_a0.13_ms100,$t_0$,50.0,3.2441471888818696,4.388036522752525
B4158_D157_a0.13_ms100,$t_0$,50.0,3.283946304485155,4.388531301118733
B4158_D157_a0.13_ms100,$t_0$,50.0,3.323746051800379,4.389066636219007
B4158_D157_a0.13_ms100,$t_0$,50.0,3.3635451674036636,4.389547973197995
B4158_D157_a0.13_ms100,$t_0$,50.0,3.403344283006949,4.389959280508815
B4158_D157_a0.13_ms100,$t_0$,50.0,3.443144030322173,4.390250195055576
B4158_D157_a0.13_ms100,$t_0$,50.0,3.4829431459254576,4.390422255257403
B4158_D157_a0.13_ms100,$t_0$,50.0,3.522742261528743,4.3904816021093405
B4158_D157_a0.13_ms100,$t_0$,50.0,3.562542008843967,4.39040966283836
B4158_D157_a0.13_ms100,$t_0$,50.0,3.6023411244472525,4.390187584373154
B4158_D157_a0.13_ms100,$t_0$,50.0,3.642140240050537,4.389825795994866
B4158_D157_a0.13_ms100,$t_0$,50.0,3.681939987365761,4.389299587239725
B4158_D157_a0.13_ms100,$t_0$,50.0,3.7217391029690465,4.388615274090694
B4158_D157_a0.13_ms100,$t_0$,50.0,3.761538218572331,4.387746692321607
B4158_D157_a0.13_ms100,$t_0$,50.0,3.801337965887555,4.386724382550122
B4158_D157_a0.13_ms100,$t_0$,50.0,3.8411370814908405,4.385550222201358
B4158_D157_a0.13_ms100,$t_0$,50.0,3.880936197094125,4.38416748097914
B4158_D157_a0.13_ms100,$t_0$,50.0,3.92073594440935,4.3825882469140085
B4158_D157_a0.13_ms100,$t_0$,50.0,3.9605350600126346,4.3808297783469525
B4158_D157_a0.13_ms100,$t_0$,50.0,4.00033417561592,4.378884949772758
B4158_D157_a0.13_ms100,$t_0$,50.0,4.040133922931144,4.376754855428158
B4158_D157_a0.13_ms100,$t_0$,50.0,4.079933038534429,4.374472991543502
B4158_D157_a0.13_ms100,$t_0$,50.0,4.119732154137713,4.372039317148244
B4158_D157_a0.13_ms100,$t_0$,50.0,4.1595319014529375,4.369466177713838
B4158_D157_a0.13_ms100,$t_0$,50.0,4.199331017056222,4.36677296413308
B4158_D157_a0.13_ms100,$t_0$,50.0,4.239130132659508,4.363913151435933
B4158_D157_a0.13_ms100,$t_0$,50.0,4.278929879974732,4.360950663015571
B4158_D157_a0.13_ms100,$t_0$,50.0,4.318728995578017,4.357837283537458
B4158_D157_a0.13_ms100,$t_0$,50.0,4.358528742893241,4.354576603640654
B4158_D157_a0.13_ms100,$t_0$,50.0,4.3983278584965255,4.351198392473612
B4158_D157_a0.13_ms100,$t_0$,50.0,4.43812697409981,4.34769551789354
B4158_D157_a0.13_ms100,$t_0$,50.0,4.477926721415035,4.344002773054195
B4158_D157_a0.13_ms100,$t_0$,50.0,4.51772583701832,4.340164183331709
B4158_D157_a0.13_ms100,$t_0$,50.0,4.557524952621605,4.336107411908929
B4158_D157_a0.13_ms100,$t_0$,50.0,4.597324699936829,4.331864993008733
B4158_D157_a0.13_ms100,$t_0$,50.0,4.6371238155401135,4.327384014547683
B4158_D157_a0.13_ms100,$t_0$,50.0,4.676922931143398,4.322727328173075
B4158_D157_a0.13_ms100,$t_0$,50.0,4.716722678458623,4.317913443062968
B4158_D157_a0.13_ms100,$t_0$,50.0,4.756521794061908,4.312916263242405
B4158_D157_a0.13_ms100,$t_0$,50.0,4.796320909665193,4.307801961225548
B4158_D157_a0.13_ms100,$t_0$,50.0,4.836120656980417,4.3025818387437305
B4158_D157_a0.13_ms100,$t_0$,50.0,4.875919772583702,4.297228263512177
B4158_D157_a0.13_ms100,$t_0$,50.0,4.915718888186986,4.291786993555651
B4158_D157_a0.13_ms100,$t_0$,50.0,4.955518635502211,4.286229989584418
B4158_D157_a0.13_ms100,$t_0$,50.0,4.995317751105496,4.28051210365359
B4158_D157_a0.13_ms100,$t_0$,50.0,5.035116866708781,4.27463541929624
B4158_D157_a0.13_ms100,$t_0$,50.0,5.074916614024005,4.2685155845435245
B4158_D157_a0.13_ms100,$t_0$,50.0,5.11471572962729,4.262086234874287
B4158_D157_a0.13_ms100,$t_0$,50.0,5.154514845230575,4.255381425768515
B4158_D157_a0.13_ms100,$t_0$,50.0,5.194314592545799,4.248343875373056
B4158_D157_a0.13_ms100,$t_0$,50.0,5.234113708149084,4.240929859447237
B4158_D157_a0.13_ms100,$t_0$,50.0,5.273912823752369,4.2331424954727845
B4158_D157_a0.13_ms100,$t_0$,50.0,5.313712571067593,4.225007299305212
B4158_D157_a0.13_ms100,$t_0$,50.0,5.353511686670878,4.216469488501174
B4158_D157_a0.13_ms100,$t_0$,50.0,5.393310802274163,4.207520915408293
B4158_D157_a0.13_ms100,$t_0$,50.0,5.433110549589387,4.198184920926939
B4158_D157_a0.13_ms100,$t_0$,50.0,5.472909665192672,4.188439885235858
B4158_D157_a0.13_ms100,$t_0$,50.0,5.512708780795958,4.178295450767175
B4158_D157_a0.13_ms100,$t_0$,50.0,5.552508528111181,4.167691714853065
B4158_D157_a0.13_ms100,$t_0$,50.0,5.592307643714466,4.156639982341842
B4158_D157_a0.13_ms100,$t_0$,50.0,5.632106759317751,4.14513129160699
B4158_D157_a0.13_ms100,$t_0$,50.0,5.6719065066329755,4.133134762306836
B4158_D157_a0.13_ms100,$t_0$,50.0,5.711705622236261,4.120643584665583
B4158_D157_a0.13_ms100,$t_0$,50.0,5.751504737839546,4.107644942207845
B4158_D157_a0.13_ms100,$t_0$,50.0,5.791304485154769,4.094069834914583
B4158_D157_a0.13_ms100,$t_0$,50.0,5.831103600758055,4.0799479016883495
B4158_D157_a0.13_ms100,$t_0$,50.0,5.870902716361339,4.065202539693835
B4158_D157_a0.13_ms100,$t_0$,50.0,5.9107024636765635,4.049847808353906
B4158_D157_a0.13_ms100,$t_0$,50.0,5.950501579279849,4.033786205156585
B4158_D157_a0.13_ms100,$t_0$,50.0,5.990300694883134,4.017032860376975
B4158_D157_a0.13_ms100,$t_0$,50.0,6.030100442198358,3.9995489255050782
B4158_D157_a0.13_ms100,$t_0$,50.0,6.069899557801643,3.9812219690447312
B4158_D157_a0.13_ms100,$t_0$,50.0,6.109699305116867,3.962049991940651
B4158_D157_a0.13_ms100,$t_0$,50.0,6.149498420720152,3.9419780631396417
B4158_D157_a0.13_ms100,$t_0$,50.0,6.189297536323437,3.92086533829712
B4158_D157_a0.13_ms100,$t_0$,50.0,6.22909728363866,3.8986937602178147
B4158_D157_a0.13_ms100,$t_0$,50.0,6.268896399241946,3.875382654208766
B4158_D157_a0.13_ms100,$t_0$,50.0,6.308695514845231,3.85081007588348
B4158_D157_a0.13_ms100,$t_0$,50.0,6.348496525584333,3.8248521827289674
B4158_D157_a0.13_ms100,$t_0$,50.0,6.3882943777637395,3.7974277204277955
B4158_D157_a0.13_ms100,$t_0$,50.0,6.428092229943147,3.7684117622501394
B4158_D157_a0.13_ms100,$t_0$,50.0,6.467890082122553,3.737616490834506
B4158_D157_a0.13_ms100,$t_0$,50.0,6.507694251421352,3.704940207485932
B4158_D157_a0.13_ms100,$t_0$,50.0,6.547492103600758,3.670169772022076
B4158_D157_a0.13_ms100,$t_0$,50.0,6.587289955780164,3.633120830416817
B4158_D157_a0.13_ms100,$t_0$,50.0,6.62708780795957,3.5936642617958774
B4158_D157_a0.13_ms100,$t_0$,50.0,6.666891977258371,3.551608879274503
B4158_D157_a0.13_ms100,$t_0$,50.0,6.706689829437776,3.506861008876664
B4158_D157_a0.13_ms100,$t_0$,50.0,6.746487681617182,3.4594577354909117
B4158_D157_a0.13_ms100,$t_0$,50.0,6.786285533796589,3.409450358381186
B4158_D157_a0.13_ms100,$t_0$,50.0,6.826089703095389,3.3572061015271095
B4158_D157_a0.13_ms100,$t_0$,50.0,6.865887555274795,3.3030526782314586
B4158_D157_a0.13_ms100,$t_0$,50.0,6.905685407454201,3.246965588124227
B4158_D157_a0.13_ms100,$t_0$,50.0,6.9454832596336065,3.1888695446837345
B4158_D157_a0.13_ms100,$t_0$,50.0,6.985287428932407,3.1287510499020823
B4158_D157_a0.13_ms100,$t_0$,50.0,7.025085281111814,3.0665435389246496
B4158_D157_a0.13_ms100,$t_0$,50.0,7.064883133291219,3.0023527725729933
B4158_D157_a0.13_ms100,$t_0$,50.0,7.104680985470625,2.9365131941786324
B4158_D157_a0.13_ms100,$t_0$,50.0,7.1444788376500314,2.8691536735137406
B4158_D157_a0.13_ms100,$t_0$,50.0,7.1842830069488315,2.8010262403479618
B4158_D157_a0.13_ms100,$t_0$,50.0,7.224080859128238,2.7323378582772104
B4158_D157_a0.13_ms100,$t_0$,50.0,7.263878711307644,2.663463114154106
B4158_D157_a0.13_ms100,$t_0$,50.0,7.30367656348705,2.594810786545078
B4158_D157_a0.13_ms100,$t_0$,50.0,7.34348073278585,2.5269136137403954
B4158_D157_a0.13_ms100,$t_0$,50.0,7.3832785849652565,2.4602336967224345
B4158_D157_a0.13_ms100,$t_0$,50.0,7.423076437144663,2.395245979098893
B4158_D157_a0.13_ms100,$t_0$,50.0,7.462874289324068,2.3323459191113103
B4158_D157_a0.13_ms100,$t_0$,50.0,7.502678458622867,2.2717700591633267
B4158_D157_a0.13_ms100,$t_0$,50.0,7.542476310802275,2.213701732139577
B4158_D157_a0.13_ms100,$t_0$,50.0,7.5822741629816806,2.1582233706046576
B4158_D157_a0.13_ms100,$t_0$,50.0,7.622072015161087,2.1054083425082726
B4158_D157_a0.13_ms100,$t_0$,50.0,7.661869867340493,2.055217374388779
B4158_D157_a0.13_ms100,$t_0$,50.0,7.701674036639292,2.007738088903387
B4158_D157_a0.13_ms100,$t_0$,50.0,7.741471888818699,1.9629653692083768
B4158_D157_a0.13_ms100,$t_0$,50.0,7.7812697409981055,1.9218831305062636
B4158_D157_a0.13_ms100,$t_0$,50.0,7.821067593177512,1.88465748889423
B4158_D157_a0.13_ms100,$t_0$,50.0,7.860871762476311,1.8507426044137838
B4158_D157_a0.13_ms100,$t_0$,50.0,7.900669614655716,1.819707566179106
B4158_D157_a0.13_ms100,$t_0$,50.0,7.940467466835124,1.7911619272180923
B4158_D157_a0.13_ms100,$t_0$,50.0,7.98026531901453,1.764814538700115
B4158_D157_a0.13_ms100,$t_0$,50.0,8.020069488313329,1.7404526108822276
B4158_D157_a0.13_ms100,$t_0$,50.0,8.059867340492735,1.7178358339191988
B4158_D157_a0.13_ms100,$t_0$,50.0,8.099665192672141,1.6967897843030615
B4158_D157_a0.13_ms100,$t_0$,50.0,8.13946304485155,1.6762853245527995
B4158_D157_a0.13_ms100,$t_0$,50.0,8.179267214150348,1.6570514607941726
B4158_D157_a0.13_ms100,$t_0$,50.0,8.219065066329753,1.6390226221865678
B4158_D157_a0.13_ms100,$t_0$,50.0,8.258862918509159,1.6220833896208837
B4158_D157_a0.13_ms100,$t_0$,50.0,8.298660770688565,1.6061472942749877
B4158_D157_a0.13_ms100,$t_0$,50.0,8.338458622867973,1.591137546625695
B4158_D157_a0.13_ms100,$t_0$,50.0,8.378262792166772,1.5769993646542986
B4158_D157_a0.13_ms100,$t_0$,50.0,8.418060644346179,1.5636542863491683
B4158_D157_a0.13_ms100,$t_0$,50.0,8.457858496525585,1.5510445996287812
B4158_D157_a0.13_ms100,$t_0$,50.0,8.49765634870499,1.5391307027179384
B4158_D157_a0.13_ms100,$t_0$,50.0,8.53746051800379,1.5278525552389692
B4158_D157_a0.13_ms100,$t_0$,50.0,8.577258370183197,1.5171774853171847
B4158_D157_a0.13_ms100,$t_0$,50.0,8.617056222362603,1.5070549911139506
B4158_D157_a0.13_ms100,$t_0$,50.0,8.656854074542009,1.4974577622428515
B4158_D157_a0.13_ms100,$t_0$,50.0,8.696658243840808,1.4883430700499387
B4158_D157_a0.13_ms100,$t_0$,50.0,8.736456096020214,1.4796809927047667
B4158_D157_a0.13_ms100,$t_0$,50.0,8.77625394819962,1.471451731427273
B4158_D157_a0.13_ms100,$t_0$,50.0,8.816051800379027,1.4636274716273197
B4158_D157_a0.13_ms100,$t_0$,50.0,8.855855969677828,1.4561773023275544
B4158_D157_a0.13_ms100,$t_0$,50.0,8.895653821857234,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,8.93545167403664,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,8.975249526216045,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.015047378395451,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.054851547694252,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.094649399873658,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.134447252053064,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.17424510423247,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.21404927353127,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.253847125710676,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.293644977890082,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.333442830069488,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.373246999368288,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.413044851547696,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.452842703727102,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.492640555906506,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.532438408085913,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.572242577384712,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.61204042956412,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.651838281743526,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.691636133922932,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.731440303221731,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.771238155401138,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.811036007580544,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.85083385975995,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.89063802905875,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.930435881238155,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,9.970233733417562,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,10.010031585596968,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,10.049835754895767,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,10.089633607075173,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,10.12943145925458,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,10.169229311433986,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,10.209027163613394,1.4501158033513286
B4158_D157_a0.13_ms100,$t_0$,50.0,10.248831332912193,1.3895577096977019
B4158_D157_a0.13_ms100,$t_0$,50.0,10.288629185091597,1.1926740082094085
B4158_D157_a0.13_ms100,$t_0$,50.0,10.328427037271004,0.9219752862717295
B4158_D157_a0.13_ms100,$t_0$,50.0,10.36822488945041,0.6706678021479219
B4158_D157_a0.13_ms100,$t_0$,50.0,10.40802905874921,0.5046734652038768
B4158_D157_a0.13_ms100,$t_0$,50.0,10.447826910928617,0.40151722771392573
B4158_D157_a0.13_ms100,$t_0$,50.0,10.487624763108023,0.3339877772960332
B4158_D157_a0.13_ms100,$t_0$,50.0,10.52742261528743,0.28701593042964524
B4158_D157_a0.13_ms100,$t_0$,50.0,10.567226784586229,0.2527168867501495
B4158_D157_a0.13_ms100,$t_0$,50.0,10.607024636765635,0.22662917838756697
B4158_D157_a0.13_ms100,$t_0$,50.0,10.646822488945041,0.20618458497156375
B4158_D157_a0.13_ms100,$t_0$,50.0,10.686620341124447,0.18974378916061807
B4158_D157_a0.13_ms100,$t_0$,50.0,10.726424510423248,0.17624176070543549
B4158_D157_a0.13_ms100,$t_0$,50.0,10.766222362602655,0.16497850683570917
B4158_D157_a0.13_ms100,$t_0$,50.0,10.806020214782059,0.15543499897973997
B4158_D157_a0.13_ms100,$t_0$,50.0,10.845818066961465,0.14725581746203126
B4158_D157_a0.13_ms100,$t_0$,50.0,10.885615919140871,0.14017642617535003
B4158_D157_a0.13_ms100,$t_0$,50.0,10.925420088439672,0.13398507950241012
B4158_D157_a0.13_ms100,$t_0$,50.0,10.965217940619079,0.1285309770682016
B4158_D157_a0.13_ms100,$t_0$,50.0,11.005015792798485,0.12369224620745267
B4158_D157_a0.13_ms100,$t_0$,50.0,11.044813644977891,0.11937312730024706
B4158_D157_a0.13_ms100,$t_0$,50.0,11.08461781427669,0.11549556328259172
B4158_D157_a0.13_ms100,$t_0$,50.0,11.124415666456096,0.11199681505617735
B4158_D157_a0.13_ms100,$t_0$,50.0,11.164213518635503,0.10882614255038699
B4158_D157_a0.13_ms100,$t_0$,50.0,11.204011370814909,0.10594027630383464
B4158_D157_a0.13_ms100,$t_0$,50.0,11.243815540113708,0.10330280471953672
B4158_D157_a0.13_ms100,$t_0$,50.0,11.283613392293114,0.100885455019381
B4158_D157_a0.13_ms100,$t_0$,50.0,11.32341124447252,0.09866409711614785
B4158_D157_a0.13_ms100,$t_0$,50.0,11.363209096651927,0.09661409851383343
B4158_D157_a0.13_ms100,$t_0$,50.0,11.403006948831333,0.09471898606761846
B4158_D157_a0.13_ms100,$t_0$,50.0,11.442811118130132,0.0929610788792886
B4158_D157_a0.13_ms100,$t_0$,50.0,11.482608970309538,0.09132913485282008
B4158_D157_a0.13_ms100,$t_0$,50.0,11.522406822488946,0.08982080026183585
B4158_D157_a0.13_ms100,$t_0$,50.0,11.562204674668353,0.08841569206883564
B4158_D157_a0.13_ms100,$t_0$,50.0,11.602008843967152,0.08711623015065595
B4158_D157_a0.13_ms100,$t_0$,50.0,11.641806696146556,0.0858994294018038
B4158_D157_a0.13_ms100,$t_0$,50.0,11.681604548325963,0.0847552857613855
B4158_D157_a0.13_ms100,$t_0$,50.0,11.72140240050537,0.08367911603638087
B4158_D157_a0.13_ms100,$t_0$,50.0,11.76120656980417,0.08266434885555395
B4158_D157_a0.13_ms100,$t_0$,50.0,11.801004421983576,0.08170733829628897
B4158_D157_a0.13_ms100,$t_0$,50.0,11.840802274162982,0.08080317221895146
B4158_D157_a0.13_ms100,$t_0$,50.0,11.880600126342388,0.0799484039203099
B4158_D157_a0.13_ms100,$t_0$,50.0,11.920404295641188,0.07913900336782752
B4158_D157_a0.13_ms100,$t_0$,50.0,11.960202147820594,0.07837165827450457
B4158_D157_a0.13_ms100,$t_0$,50.0,12.0,0.07764409095026882
B4158_D157_a0.13_ms100,$t_0$,150.0,0.4183946304485155,97.84290477994966
B4158_D157_a0.13_ms100,$t_0$,150.0,0.4581939987365761,95.38495284123432
B4158_D157_a0.13_ms100,$t_0$,150.0,0.49799330385344287,92.76648777952482
B4158_D157_a0.13_ms100,$t_0$,150.0,0.5377926721415035,89.91600362952511
B4158_D157_a0.13_ms100,$t_0$,150.0,0.5775919772583702,86.72413747177727
B4158_D157_a0.13_ms100,$t_0$,150.0,0.6173912823752369,83.00487834820501
B4158_D157_a0.13_ms100,$t_0$,150.0,0.6571907770056854,78.39699686706568
B4158_D157_a0.13_ms100,$t_0$,150.0,0.6969898926089704,72.10018384481323
B4158_D157_a0.13_ms100,$t_0$,150.0,0.7367890082122552,63.162573126132195
B4158_D157_a0.13_ms100,$t_0$,150.0,0.7765887555274795,55.52164370989232
B4158_D157_a0.13_ms100,$t_0$,150.0,0.8163878711307644,50.96843337731476
B4158_D157_a0.13_ms100,$t_0$,150.0,0.8561869867340492,47.90431849870311
B4158_D157_a0.13_ms100,$t_0$,150.0,0.8959867340492736,45.59700566011077
B4158_D157_a0.13_ms100,$t_0$,150.0,0.9357858496525585,43.73690769541571
B4158_D157_a0.13_ms100,$t_0$,150.0,0.9755855969677827,42.16983625924361
B4158_D157_a0.13_ms100,$t_0$,150.0,1.0153847125710675,40.80831965651764
B4158_D157_a0.13_ms100,$t_0$,150.0,1.0551838281743526,39.59852972610641
B4158_D157_a0.13_ms100,$t_0$,150.0,1.0949835754895767,38.504571507217115
B4158_D157_a0.13_ms100,$t_0$,150.0,1.1347826910928616,37.50184614840639
B4158_D157_a0.13_ms100,$t_0$,150.0,1.1745818066961466,36.57259625052092
B4158_D157_a0.13_ms100,$t_0$,150.0,1.214381554011371,35.703522113227706
B4158_D157_a0.13_ms100,$t_0$,150.0,1.2541806696146558,34.8846307624645
B4158_D157_a0.13_ms100,$t_0$,150.0,1.2939797852179407,34.10818086092006
B4158_D157_a0.13_ms100,$t_0$,150.0,1.333779532533165,33.367942896042386
B4158_D157_a0.13_ms100,$t_0$,150.0,1.3735786481364498,32.65914792957918
B4158_D157_a0.13_ms100,$t_0$,150.0,1.413377763739735,31.977795625765904
B4158_D157_a0.13_ms100,$t_0$,150.0,1.453177511054959,31.320584134877766
B4158_D157_a0.13_ms100,$t_0$,150.0,1.4929766266582438,30.685000512781997
B4158_D157_a0.13_ms100,$t_0$,150.0,1.532775742261529,30.068777657030857
B4158_D157_a0.13_ms100,$t_0$,150.0,1.5725754895767532,29.470110907872375
B4158_D157_a0.13_ms100,$t_0$,150.0,1.6123746051800378,28.887468060670884
B4158_D157_a0.13_ms100,$t_0$,150.0,1.652173720783323,28.31960459101299
B4158_D157_a0.13_ms100,$t_0$,150.0,1.6919734680985472,27.765355707387673
