prescription,sigma,nBH_over_n0,T_nuc_MeV
minimization,100.0,2.6471572962728995,34.62312300013905
minimization,100.0,2.686956411876184,34.49021164022015
minimization,100.0,2.726756159191409,34.36342054429363
minimization,100.0,2.7665552747946935,34.24204431004533
minimization,100.0,2.8063543903979786,34.12649844970958
minimization,100.0,2.846154137713203,34.01563296520819
minimization,100.0,2.8859532533164876,33.90952464375056
minimization,100.0,2.9257523689197726,33.8077919261969
minimization,100.0,2.965552116234997,33.71000455983299
minimization,100.0,3.0053512318382816,33.615777127199486
minimization,100.0,3.0451503474415667,33.525130856945594
minimization,100.0,3.084950094756791,33.43701631907892
minimization,100.0,3.124749210360076,33.3509526780314
minimization,100.0,3.1645483259633607,33.26746029107699
minimization,100.0,3.204348073278585,33.18563812291078
minimization,100.0,3.2441471888818696,33.10530426138383
minimization,100.0,3.283946304485155,33.026134895133
minimization,100.0,3.323746051800379,32.94769802101196
minimization,100.0,3.3635451674036636,32.86917348371375
minimization,100.0,3.403344283006949,32.79161552341856
minimization,100.0,3.443144030322173,32.71356592363646
minimization,100.0,3.4829431459254576,32.634589101839694
minimization,100.0,3.522742261528743,32.55535280680653
minimization,100.0,3.562542008843967,32.47513286223186
minimization,100.0,3.6023411244472525,32.39340672469894
minimization,100.0,3.642140240050537,32.31009511591959
minimization,100.0,3.681939987365761,32.225067763353074
minimization,100.0,3.7217391029690465,32.13802728168656
minimization,100.0,3.761538218572331,32.04917631258297
minimization,100.0,3.801337965887555,31.95775322825616
minimization,100.0,3.8411370814908405,31.86346186990781
minimization,100.0,3.880936197094125,31.766587377141036
minimization,100.0,3.92073594440935,31.666343531886074
minimization,100.0,3.9605350600126346,31.56361063167891
minimization,100.0,4.00033417561592,31.457169459711608
minimization,100.0,4.040133922931144,31.347465472366718
minimization,100.0,4.079933038534429,31.23437454048838
minimization,100.0,4.119732154137713,31.117309337412934
minimization,100.0,4.1595319014529375,30.996636100817064
minimization,100.0,4.199331017056222,30.871980562397606
minimization,100.0,4.239130132659508,30.743734943614324
minimization,100.0,4.278929879974732,30.611262153055037
minimization,100.0,4.318728995578017,30.474548805931477
minimization,100.0,4.358528742893241,30.334062401655583
minimization,100.0,4.3983278584965255,30.189162866840253
minimization,100.0,4.43812697409981,30.040107296919793
minimization,100.0,4.477926721415035,29.886532622830927
minimization,100.0,4.51772583701832,29.72889212521403
minimization,100.0,4.557524952621605,29.566492435638562
minimization,100.0,4.597324699936829,29.40049811709267
minimization,100.0,4.6371238155401135,29.229607926636678
minimization,100.0,4.676922931143398,29.054800029578356
minimization,100.0,4.716722678458623,28.87518855030455
minimization,100.0,4.756521794061908,28.691298070682972
minimization,100.0,4.796320909665193,28.503170571274115
minimization,100.0,4.836120656980417,28.311282184433075
minimization,100.0,4.875919772583702,28.114393942900097
minimization,100.0,4.915718888186986,27.913709039232245
minimization,100.0,4.955518635502211,27.708453225571077
minimization,100.0,4.995317751105496,27.49902469104127
minimization,100.0,5.035116866708781,27.286100554412858
minimization,100.0,5.074916614024005,27.068278879487195
minimization,100.0,5.11471572962729,26.8468147157716
minimization,100.0,5.154514845230575,26.620975998842006
minimization,100.0,5.194314592545799,26.391689882650848
minimization,100.0,5.234113708149084,26.158274537891344
minimization,100.0,5.273912823752369,25.920900492024522
minimization,100.0,5.313712571067593,25.679643148176616
minimization,100.0,5.353511686670878,25.434529232971173
minimization,100.0,5.393310802274163,25.18551968051203
minimization,100.0,5.433110549589387,24.933108687094137
minimization,100.0,5.472909665192672,24.676863040642697
minimization,100.0,5.512708780795958,24.416516617066353
minimization,100.0,5.552508528111181,24.153333841680187
minimization,100.0,5.592307643714466,23.88582117827666
minimization,100.0,5.632106759317751,23.615304260437316
minimization,100.0,5.6719065066329755,23.34144190596207
minimization,100.0,5.711705622236261,23.064003716085832
minimization,100.0,5.751504737839546,22.783673126240064
minimization,100.0,5.791304485154769,22.499616085418115
minimization,100.0,5.831103600758055,22.212912982194354
minimization,100.0,5.870902716361339,21.922434255416015
minimization,100.0,5.9107024636765635,21.628823001277464
minimization,100.0,5.950501579279849,21.332360659208472
minimization,100.0,5.990300694883134,21.033602096007094
minimization,100.0,6.030100442198358,20.73237138828055
minimization,100.0,6.069899557801643,20.42859813717543
minimization,100.0,6.109699305116867,20.122604883639923
minimization,100.0,6.149498420720152,19.814197528126588
minimization,100.0,6.189297536323437,19.50371502867397
minimization,100.0,6.22909728363866,19.191259088001566
minimization,100.0,6.268896399241946,18.87664753134905
minimization,100.0,6.308695514845231,18.561148754899857
minimization,100.0,6.348496525584333,18.244576154639002
minimization,100.0,6.3882943777637395,17.928287568509177
minimization,100.0,6.428092229943147,17.610982783099924
minimization,100.0,6.467890082122553,17.293091223024444
minimization,100.0,6.507694251421352,16.975019239048937
minimization,100.0,6.547492103600758,16.65580981312325
minimization,100.0,6.587289955780164,16.33685754187979
minimization,100.0,6.62708780795957,16.018597509507572
minimization,100.0,6.666891977258371,15.70186738073127
minimization,100.0,6.706689829437776,15.387093351293199
minimization,100.0,6.746487681617182,15.075131640399237
minimization,100.0,6.786285533796589,14.765457830776835
minimization,100.0,6.826089703095389,14.457426070539416
minimization,100.0,6.865887555274795,14.148534089526045
minimization,100.0,6.905685407454201,13.840061475894439
minimization,100.0,6.9454832596336065,13.534497399709764
minimization,100.0,6.985287428932407,13.233576252055377
minimization,100.0,7.025085281111814,12.938591912758726
minimization,100.0,7.064883133291219,12.649803325701262
minimization,100.0,7.104680985470625,12.366809030860008
minimization,100.0,7.1444788376500314,12.088205922579668
minimization,100.0,7.1842830069488315,11.81355428517668
minimization,100.0,7.224080859128238,11.540414296424098
minimization,100.0,7.263878711307644,11.268717840193139
minimization,100.0,7.30367656348705,10.999312712905512
minimization,100.0,7.34348073278585,10.733478157911561
minimization,100.0,7.3832785849652565,10.473653923122834
minimization,100.0,7.423076437144663,10.222934639014948
minimization,100.0,7.462874289324068,9.984015571892204
minimization,100.0,7.502678458622867,9.7578811623327
minimization,100.0,7.542476310802275,9.538729106029447
minimization,100.0,7.5822741629816806,9.318096229173214
minimization,100.0,7.622072015161087,9.096129008202107
minimization,100.0,7.661869867340493,8.87215894613171
minimization,100.0,7.701674036639292,8.645559291839586
minimization,100.0,7.741471888818699,8.416730049316943
minimization,100.0,7.7812697409981055,8.186886096097368
minimization,100.0,7.821067593177512,7.95780265922897
minimization,100.0,7.860871762476311,7.733484182535597
minimization,100.0,7.900669614655716,7.520690200232672
minimization,100.0,7.940467466835124,7.321790885160405
minimization,100.0,7.98026531901453,7.135460912619842
minimization,100.0,8.020069488313329,6.959859650233981
minimization,100.0,8.059867340492735,6.792103334063279
minimization,100.0,8.099665192672141,6.629326969989102
minimization,100.0,8.13946304485155,6.468592094940993
minimization,100.0,8.179267214150348,6.306963033261816
minimization,100.0,8.219065066329753,6.140510481399906
minimization,100.0,8.258862918509159,5.9648458236833815
minimization,100.0,8.298660770688565,5.774639947753877
minimization,100.0,8.338458622867973,5.570561802708332
minimization,100.0,8.378262792166772,5.359247872857076
minimization,100.0,8.418060644346179,5.152691231132318
minimization,100.0,8.457858496525585,4.962054643752415
minimization,100.0,8.49765634870499,4.79313476795273
minimization,100.0,8.53746051800379,4.646358492760049
minimization,100.0,8.577258370183197,4.519550384341101
minimization,100.0,8.617056222362603,4.432672096593466
minimization,100.0,8.656854074542009,4.35255043703777
minimization,100.0,8.696658243840808,4.275015248185242
minimization,100.0,8.736456096020214,4.199272768971005
minimization,100.0,8.77625394819962,4.1245812115129326
minimization,100.0,8.816051800379027,4.050383026770766
minimization,100.0,8.855855969677828,3.976163510908378
minimization,100.0,8.895653821857234,3.901202785570307
minimization,100.0,8.93545167403664,3.824581027580923
minimization,100.0,8.975249526216045,3.745616013381805
minimization,100.0,9.015047378395451,3.6636640164688545
minimization,100.0,9.054851547694252,3.577996137119176
minimization,100.0,9.094649399873658,3.4882746283327344
minimization,100.0,9.134447252053064,3.3943399843216935
minimization,100.0,9.17424510423247,3.2962728060424276
minimization,100.0,9.21404927353127,3.194530580034949
minimization,100.0,9.253847125710676,3.08994253452852
minimization,100.0,9.293644977890082,2.98386921300609
minimization,100.0,9.333442830069488,2.878065682551674
minimization,100.0,9.373246999368288,2.775023011186629
minimization,100.0,9.413044851547696,2.6755419725320237
minimization,100.0,9.452842703727102,2.581171319156718
minimization,100.0,9.492640555906506,2.4927799962517314
minimization,100.0,9.532438408085913,2.4110169222154316
minimization,100.0,9.572242577384712,2.3359000144494466
minimization,100.0,9.61204042956412,2.2673197010754573
minimization,100.0,9.651838281743526,2.204961756778935
minimization,100.0,9.691636133922932,2.1482624541239534
minimization,100.0,9.731440303221731,2.096757832746744
minimization,100.0,9.771238155401138,2.049870401464802
minimization,100.0,9.811036007580544,2.007318576502574
minimization,100.0,9.85083385975995,1.9685938299650114
minimization,100.0,9.89063802905875,1.9331873937558888
minimization,100.0,9.930435881238155,1.9006575087270872
minimization,100.0,9.970233733417562,1.8706497348110045
minimization,100.0,10.010031585596968,1.8428702556360896
minimization,100.0,10.049835754895767,1.81707259689709
minimization,100.0,10.089633607075173,1.7930354103656707
minimization,100.0,10.12943145925458,1.7706046618357414
minimization,100.0,10.169229311433986,1.7496303496865364
LCN,150.0,0.2989966519267214,99.1346132410274
LCN,150.0,0.33879595704358817,97.3047432171539
LCN,150.0,0.3785953253316488,95.63040119612995
LCN,150.0,0.4183946304485155,94.08942152780571
LCN,150.0,0.4581939987365761,92.66444368116872
LCN,150.0,0.49799330385344287,91.34153962120465
LCN,150.0,0.5377926721415035,90.10941861552698
LCN,150.0,0.5775919772583702,88.95869513528578
LCN,150.0,0.6173912823752369,87.88148102505001
LCN,150.0,0.6571907770056854,86.87096585228464
LCN,150.0,0.6969898926089704,85.92129769297755
LCN,150.0,0.7367890082122552,85.02725424035168
LCN,150.0,0.7765887555274795,84.18419908659735
LCN,150.0,0.8163878711307644,83.38789671330329
LCN,150.0,0.8561869867340492,82.63459803269431
LCN,150.0,0.8959867340492736,81.9208019492735
LCN,150.0,0.9357858496525585,81.24331159469999
LCN,150.0,0.9755855969677827,80.59923998030777
LCN,150.0,1.0153847125710675,79.98592628343518
LCN,150.0,1.0551838281743526,79.40085333986521
LCN,150.0,1.0949835754895767,78.84186665461473
LCN,150.0,1.1347826910928616,78.30684103585875
LCN,150.0,1.1745818066961466,77.7939549602221
LCN,150.0,1.214381554011371,77.30142807876
LCN,150.0,1.2541806696146558,76.82774294112654
LCN,150.0,1.2939797852179407,76.37149004426907
LCN,150.0,1.333779532533165,75.9313564948668
LCN,150.0,1.3735786481364498,75.50618512355108
LCN,150.0,1.413377763739735,75.09487731195426
LCN,150.0,1.453177511054959,74.69652045447685
LCN,150.0,1.4929766266582438,74.31021708599212
LCN,150.0,1.532775742261529,73.93518841971759
LCN,150.0,1.5725754895767532,73.57071520749939
LCN,150.0,1.6123746051800378,73.21617225328839
LCN,150.0,1.652173720783323,72.87095489600887
LCN,150.0,1.6919734680985472,72.53454919321427
LCN,150.0,1.7317725837018318,72.20648959821018
LCN,150.0,1.771571699305117,71.88631204177976
LCN,150.0,1.8113714466203412,71.57360979108086
LCN,150.0,1.8511705622236259,71.26804111769559
LCN,150.0,1.890969677826911,70.96929992602476
LCN,150.0,1.9307694251421352,70.677028740037
LCN,150.0,1.9705685407454203,70.39100381834955
LCN,150.0,2.010367656348705,70.11095527001531
LCN,150.0,2.050167403663929,69.83663402894547
LCN,150.0,2.089966519267214,69.56782013661453
LCN,150.0,2.129765634870499,69.30430739442713
LCN,150.0,2.169565382185723,69.04592480507928
LCN,150.0,2.209364497789008,68.79243751294283
LCN,150.0,2.249163613392293,68.54374276616016
LCN,150.0,2.2889633607075175,68.29966570240987
LCN,150.0,2.328762476310802,68.06001377736801
LCN,150.0,2.368561591914087,67.82463784027232
LCN,150.0,2.4083613392293115,67.59343142873806
LCN,150.0,2.448160454832596,67.36624341004226
LCN,150.0,2.4879595704358817,67.14293610819367
LCN,150.0,2.5277593177511055,66.92337914360274
LCN,150.0,2.56755843335439,66.70743639769913
LCN,150.0,2.6073575489576757,66.49501545323947
LCN,150.0,2.6471572962728995,66.28597947128411
LCN,150.0,2.686956411876184,66.08017089137041
LCN,150.0,2.726756159191409,65.87753543155773
LCN,150.0,2.7665552747946935,65.67791160881798
LCN,150.0,2.8063543903979786,65.48121000819948
LCN,150.0,2.846154137713203,65.2872874266007
LCN,150.0,2.8859532533164876,65.09605879808448
LCN,150.0,2.9257523689197726,64.90732044322466
LCN,150.0,2.965552116234997,64.72119598506335
LCN,150.0,3.0053512318382816,64.53716643505726
LCN,150.0,3.0451503474415667,64.35577811296399
LCN,150.0,3.084950094756791,64.17619008958557
LCN,150.0,3.124749210360076,63.998710891508495
LCN,150.0,3.1645483259633607,63.823158265460684
LCN,150.0,3.204348073278585,63.64942824561442
LCN,150.0,3.2441471888818696,63.47738359790301
LCN,150.0,3.283946304485155,63.30686483370969
LCN,150.0,3.323746051800379,63.13759043313462
LCN,150.0,3.3635451674036636,62.97006672637174
LCN,150.0,3.403344283006949,62.803705499299895
LCN,150.0,3.443144030322173,62.63826354747079
LCN,150.0,3.4829431459254576,62.47398331474212
LCN,150.0,3.522742261528743,62.31066310008544
LCN,150.0,3.562542008843967,62.14819200217853
LCN,150.0,3.6023411244472525,61.985934505526785
LCN,150.0,3.642140240050537,61.82486726766586
LCN,150.0,3.681939987365761,61.66402812662955
LCN,150.0,3.7217391029690465,61.50353273537506
LCN,150.0,3.761538218572331,61.343200299191345
LCN,150.0,3.801337965887555,61.18300766378426
LCN,150.0,3.8411370814908405,61.02306436946159
LCN,150.0,3.880936197094125,60.86284517578993
LCN,150.0,3.92073594440935,60.70235022191336
LCN,150.0,3.9605350600126346,60.54178323818277
LCN,150.0,4.00033417561592,60.38066741473515
LCN,150.0,4.040133922931144,60.2187713331666
LCN,150.0,4.079933038534429,60.05656093161642
LCN,150.0,4.119732154137713,59.89339773298622
LCN,150.0,4.1595319014529375,59.72949760004959
LCN,150.0,4.199331017056222,59.564160354570284
LCN,150.0,4.239130132659508,59.398245631792115
LCN,150.0,4.278929879974732,59.230998423889034
LCN,150.0,4.318728995578017,59.062281791642405
LCN,150.0,4.358528742893241,58.89183491431078
LCN,150.0,4.3983278584965255,58.72027355050501
LCN,150.0,4.43812697409981,58.54658275621524
LCN,150.0,4.477926721415035,58.371684865821635
LCN,150.0,4.51772583701832,58.19447893697831
LCN,150.0,4.557524952621605,58.01522894517614
LCN,150.0,4.597324699936829,57.83407311343261
LCN,150.0,4.6371238155401135,57.65034849492563
LCN,150.0,4.676922931143398,57.46430673420308
LCN,150.0,4.716722678458623,57.27583107620005
LCN,150.0,4.756521794061908,57.08481800663423
LCN,150.0,4.796320909665193,56.89082376192902
LCN,150.0,4.836120656980417,56.69451134862815
LCN,150.0,4.875919772583702,56.49466715075578
LCN,150.0,4.915718888186986,56.292164732443055
LCN,150.0,4.955518635502211,56.08650711723999
LCN,150.0,4.995317751105496,55.87721844285975
LCN,150.0,5.035116866708781,55.66450033289768
LCN,150.0,5.074916614024005,55.4488071458847
LCN,150.0,5.11471572962729,55.22893848423462
LCN,150.0,5.154514845230575,55.00533921361253
LCN,150.0,5.194314592545799,54.778042765904274
LCN,150.0,5.234113708149084,54.546762303941286
LCN,150.0,5.273912823752369,54.31130068736299
LCN,150.0,5.313712571067593,54.071258901983505
LCN,150.0,5.353511686670878,53.827373816940906
LCN,150.0,5.393310802274163,53.578893343191154
LCN,150.0,5.433110549589387,53.32568324357397
LCN,150.0,5.472909665192672,53.06817897039993
LCN,150.0,5.512708780795958,52.80562086715997
LCN,150.0,5.552508528111181,52.53823926746936
LCN,150.0,5.592307643714466,52.26564376714513
LCN,150.0,5.632106759317751,51.988154681461445
LCN,150.0,5.6719065066329755,51.705652916248745
LCN,150.0,5.711705622236261,51.417318446876905
LCN,150.0,5.751504737839546,51.12358359335432
LCN,150.0,5.791304485154769,50.824546944045295
LCN,150.0,5.831103600758055,50.519662380388674
LCN,150.0,5.870902716361339,50.20875073019568
LCN,150.0,5.9107024636765635,49.892577789787204
LCN,150.0,5.950501579279849,49.5699650095048
LCN,150.0,5.990300694883134,49.24149392982525
LCN,150.0,6.030100442198358,48.906227361653606
LCN,150.0,6.069899557801643,48.565217454205886
LCN,150.0,6.109699305116867,48.21791589297336
LCN,150.0,6.149498420720152,47.86414534415189
LCN,150.0,6.189297536323437,47.503404312878196
LCN,150.0,6.22909728363866,47.13605948533536
LCN,150.0,6.268896399241946,46.762499017789075
LCN,150.0,6.308695514845231,46.38203887593866
LCN,150.0,6.348496525584333,45.99421160656368
LCN,150.0,6.3882943777637395,45.59964034714247
LCN,150.0,6.428092229943147,45.19827360016492
LCN,150.0,6.467890082122553,44.789917140024095
LCN,150.0,6.507694251421352,44.37468492842775
LCN,150.0,6.547492103600758,43.952524234196446
LCN,150.0,6.587289955780164,43.52290986210839
LCN,150.0,6.62708780795957,43.08577426971981
LCN,150.0,6.666891977258371,42.64207329929445
LCN,150.0,6.706689829437776,42.19089218399082
LCN,150.0,6.746487681617182,41.73300495098624
LCN,150.0,6.786285533796589,41.26775536171043
LCN,150.0,6.826089703095389,40.79527050110765
LCN,150.0,6.865887555274795,40.316389921225166
LCN,150.0,6.905685407454201,39.83038809201368
LCN,150.0,6.9454832596336065,39.337224496301964
LCN,150.0,6.985287428932407,38.83773312135157
LCN,150.0,7.025085281111814,38.33147298690678
LCN,150.0,7.064883133291219,37.81915365554016
LCN,150.0,7.104680985470625,37.30049230938689
LCN,150.0,7.1444788376500314,36.7758375391481
LCN,150.0,7.1842830069488315,36.24562368677294
LCN,150.0,7.224080859128238,35.709277080337046
LCN,150.0,7.263878711307644,35.167817695508475
LCN,150.0,7.30367656348705,34.621454988024006
LCN,150.0,7.34348073278585,34.07096430252305
LCN,150.0,7.3832785849652565,33.51524964181114
LCN,150.0,7.423076437144663,32.95588100667646
LCN,150.0,7.462874289324068,32.392694172639
LCN,150.0,7.502678458622867,31.827012680502172
LCN,150.0,7.542476310802275,31.257552452112563
LCN,150.0,7.5822741629816806,30.686648808739747
LCN,150.0,7.622072015161087,30.113771524196757
LCN,150.0,7.661869867340493,29.539437199018444
LCN,150.0,7.701674036639292,28.963873786087365
LCN,150.0,7.741471888818699,28.388540682822235
LCN,150.0,7.7812697409981055,27.813861680036208
LCN,150.0,7.821067593177512,27.239229396353537
LCN,150.0,7.860871762476311,26.666412190515544
LCN,150.0,7.900669614655716,26.095920046185324
LCN,150.0,7.940467466835124,25.527512494410615
LCN,150.0,7.98026531901453,24.962031312545736
LCN,150.0,8.020069488313329,24.40036021426142
LCN,150.0,8.059867340492735,23.843166890462374
LCN,150.0,8.099665192672141,23.29059458513445
LCN,150.0,8.13946304485155,22.743116217403745
LCN,150.0,8.179267214150348,22.20096163544216
LCN,150.0,8.219065066329753,21.665132304974883
LCN,150.0,8.258862918509159,21.135857606483295
LCN,150.0,8.298660770688565,20.614410076251755
LCN,150.0,8.338458622867973,20.100204624580595
LCN,150.0,8.378262792166772,19.592978606206426
LCN,150.0,8.418060644346179,19.09318611173286
LCN,150.0,8.457858496525585,18.602773533435823
LCN,150.0,8.49765634870499,18.121765086710518
LCN,150.0,8.53746051800379,17.650383368238995
LCN,150.0,8.577258370183197,17.186813124877002
LCN,150.0,8.617056222362603,16.731507533830886
LCN,150.0,8.656854074542009,16.28490709549631
LCN,150.0,8.696658243840808,15.847665358688856
LCN,150.0,8.736456096020214,15.421154784319132
LCN,150.0,8.77625394819962,15.00561138335134
LCN,150.0,8.816051800379027,14.599245396404305
LCN,150.0,8.855855969677828,14.198746198993215
LCN,150.0,8.895653821857234,13.803076541633098
LCN,150.0,8.93545167403664,13.416940328759457
LCN,150.0,8.975249526216045,13.043260830960453
LCN,150.0,9.015047378395451,12.682653877448464
LCN,150.0,9.054851547694252,12.334228783837842
LCN,150.0,9.094649399873658,11.9952057592918
LCN,150.0,9.134447252053064,11.6636452924342
LCN,150.0,9.17424510423247,11.336355616077798
LCN,150.0,9.21404927353127,11.013745619593067
LCN,150.0,9.253847125710676,10.698157791160416
LCN,150.0,9.293644977890082,10.393483344747334
LCN,150.0,9.333442830069488,10.103888690344709
LCN,150.0,9.373246999368288,9.833053032676148
LCN,150.0,9.413044851547696,9.577893400922246
LCN,150.0,9.452842703727102,9.32264077398628
LCN,150.0,9.492640555906506,9.06683524513971
LCN,150.0,9.532438408085913,8.80909459542872
LCN,150.0,9.572242577384712,8.549094579850648
LCN,150.0,9.61204042956412,8.287788466883718
LCN,150.0,9.651838281743526,8.027518916173749
LCN,150.0,9.691636133922932,7.77220440597618
LCN,150.0,9.731440303221731,7.531189839641853
LCN,150.0,9.771238155401138,7.3081394134559075
LCN,150.0,9.811036007580544,7.101877463729991
LCN,150.0,9.85083385975995,6.90889674725603
LCN,150.0,9.89063802905875,6.725239372219935
LCN,150.0,9.930435881238155,6.546791469740525
LCN,150.0,9.970233733417562,6.369745807195229
LCN,150.0,10.010031585596968,6.189280200551191
LCN,150.0,10.049835754895767,6.000049609243448
LCN,150.0,10.089633607075173,5.795295912551042
LCN,150.0,10.12943145925458,5.574170667859445
LCN,150.0,10.169229311433986,5.344848926281646
GCN,150.0,0.2989966519267214,98.9604669954618
GCN,150.0,0.33879595704358817,97.04511069205293
GCN,150.0,0.3785953253316488,95.26577830142303
GCN,150.0,0.4183946304485155,93.6006602535646
GCN,150.0,0.4581939987365761,92.03332089009888
GCN,150.0,0.49799330385344287,90.55125091622587
GCN,150.0,0.5377926721415035,89.14502827191194
GCN,150.0,0.5775919772583702,87.80743013988153
GCN,150.0,0.6173912823752369,86.5329872495046
GCN,150.0,0.6571907770056854,85.31749549296035
GCN,150.0,0.6969898926089704,84.15759216042095
GCN,150.0,0.7367890082122552,83.05059909587884
GCN,150.0,0.7765887555274795,81.99426470471525
GCN,150.0,0.8163878711307644,80.98654609644494
GCN,150.0,0.8561869867340492,80.02552418140387
GCN,150.0,0.8959867340492736,79.10939663887527
GCN,150.0,0.9357858496525585,78.2363128307225
GCN,150.0,0.9755855969677827,77.4044443301982
GCN,150.0,1.0153847125710675,76.6119305907511
GCN,150.0,1.0551838281743526,75.85682684346368
GCN,150.0,1.0949835754895767,75.13726466403234
GCN,150.0,1.1347826910928616,74.45137787593406
GCN,150.0,1.1745818066961466,73.79731259586787
GCN,150.0,1.214381554011371,73.17318115215741
GCN,150.0,1.2541806696146558,72.57730402223048
GCN,150.0,1.2939797852179407,72.00792687185873
GCN,150.0,1.333779532533165,71.46343194355424
GCN,150.0,1.3735786481364498,70.9422761317804
GCN,150.0,1.413377763739735,70.44306095767162
GCN,150.0,1.453177511054959,69.96436796492613
GCN,150.0,1.4929766266582438,69.5049323646962
GCN,150.0,1.532775742261529,69.06357823021
GCN,150.0,1.5725754895767532,68.6392220875697
GCN,150.0,1.6123746051800378,68.23082152621694
GCN,150.0,1.652173720783323,67.83747848249743
GCN,150.0,1.6919734680985472,67.45828958519775
GCN,150.0,1.7317725837018318,67.09244624652304
GCN,150.0,1.771571699305117,66.73926105913668
GCN,150.0,1.8113714466203412,66.39800780976316
GCN,150.0,1.8511705622236259,66.06811122182877
GCN,150.0,1.890969677826911,65.74898106779422
GCN,150.0,1.9307694251421352,65.4400761388717
GCN,150.0,1.9705685407454203,65.14089713182767
GCN,150.0,2.010367656348705,64.8510459873263
GCN,150.0,2.050167403663929,64.57004939409205
GCN,150.0,2.089966519267214,64.29752991680509
GCN,150.0,2.129765634870499,64.03316923074492
GCN,150.0,2.169565382185723,63.776554082868586
GCN,150.0,2.209364497789008,63.52742603444408
GCN,150.0,2.249163613392293,63.28546705893729
GCN,150.0,2.2889633607075175,63.05034625093471
GCN,150.0,2.328762476310802,62.821864404756276
GCN,150.0,2.368561591914087,62.599707937756044
GCN,150.0,2.4083613392293115,62.38366714402853
GCN,150.0,2.448160454832596,62.17347223762817
GCN,150.0,2.4879595704358817,61.96886812272188
GCN,150.0,2.5277593177511055,61.76968578234622
GCN,150.0,2.56755843335439,61.575679002477415
GCN,150.0,2.6073575489576757,61.38661911377722
GCN,150.0,2.6471572962728995,61.202340269034124
GCN,150.0,2.686956411876184,61.02261317036006
GCN,150.0,2.726756159191409,60.84721797562504
GCN,150.0,2.7665552747946935,60.6759761405027
GCN,150.0,2.8063543903979786,60.508528221134526
GCN,150.0,2.846154137713203,60.344954927578044
GCN,150.0,2.8859532533164876,60.18530416635626
GCN,150.0,2.9257523689197726,60.028555536731396
GCN,150.0,2.965552116234997,59.87529242647699
GCN,150.0,3.0053512318382816,59.72464645815147
GCN,150.0,3.0451503474415667,59.57706539459407
GCN,150.0,3.084950094756791,59.43209034732735
GCN,150.0,3.124749210360076,59.28952108264133
GCN,150.0,3.1645483259633607,59.14942609678875
GCN,150.0,3.204348073278585,59.01130241028335
GCN,150.0,3.2441471888818696,58.87521929458031
GCN,150.0,3.283946304485155,58.74067160102213
GCN,150.0,3.323746051800379,58.60768524005032
GCN,150.0,3.3635451674036636,58.47624030264027
GCN,150.0,3.403344283006949,58.346202209963295
GCN,150.0,3.443144030322173,58.21677332101866
GCN,150.0,3.4829431459254576,58.08891276407015
GCN,150.0,3.522742261528743,57.96120677805978
GCN,150.0,3.562542008843967,57.834556402705
GCN,150.0,3.6023411244472525,57.70791659063465
GCN,150.0,3.642140240050537,57.58185512137192
GCN,150.0,3.681939987365761,57.45591577317766
GCN,150.0,3.7217391029690465,57.330055481128376
GCN,150.0,3.761538218572331,57.20387043905592
GCN,150.0,3.801337965887555,57.077484830050615
GCN,150.0,3.8411370814908405,56.95060136075028
GCN,150.0,3.880936197094125,56.82337635677867
GCN,150.0,3.92073594440935,56.69530921063253
GCN,150.0,3.9605350600126346,56.5663815367457
GCN,150.0,4.00033417561592,56.43654745081668
GCN,150.0,4.040133922931144,56.305428580787975
GCN,150.0,4.079933038534429,56.17350352249947
GCN,150.0,4.119732154137713,56.03975050809627
GCN,150.0,4.1595319014529375,55.90489093671568
GCN,150.0,4.199331017056222,55.76816224847223
GCN,150.0,4.239130132659508,55.629827191627555
GCN,150.0,4.278929879974732,55.489848082341446
GCN,150.0,4.318728995578017,55.34779843387428
GCN,150.0,4.358528742893241,55.203628951674354
GCN,150.0,4.3983278584965255,55.05761738697371
GCN,150.0,4.43812697409981,54.90916706046411
GCN,150.0,4.477926721415035,54.75823529534643
GCN,150.0,4.51772583701832,54.60482370305498
GCN,150.0,4.557524952621605,54.448814531193534
GCN,150.0,4.597324699936829,54.29027499181713
GCN,150.0,4.6371238155401135,54.128892223813224
GCN,150.0,4.676922931143398,53.9643069169086
GCN,150.0,4.716722678458623,53.79680100997556
GCN,150.0,4.756521794061908,53.626203364306065
GCN,150.0,4.796320909665193,53.45268958215668
GCN,150.0,4.836120656980417,53.27524201810864
GCN,150.0,4.875919772583702,53.0948351305571
GCN,150.0,4.915718888186986,52.910605997614326
GCN,150.0,4.955518635502211,52.72267978653976
GCN,150.0,4.995317751105496,52.53124162094417
GCN,150.0,5.035116866708781,52.33611992428309
GCN,150.0,5.074916614024005,52.136346516626745
GCN,150.0,5.11471572962729,51.93317656876283
GCN,150.0,5.154514845230575,51.725910402923475
GCN,150.0,5.194314592545799,51.513941700255955
GCN,150.0,5.234113708149084,51.29773875116632
GCN,150.0,5.273912823752369,51.07742620561009
GCN,150.0,5.313712571067593,50.85224597673323
GCN,150.0,5.353511686670878,50.62237297384715
GCN,150.0,5.393310802274163,50.387847343658294
GCN,150.0,5.433110549589387,50.148351595340124
GCN,150.0,5.472909665192672,49.90420964285849
GCN,150.0,5.512708780795958,49.654641354977116
GCN,150.0,5.552508528111181,49.4001894713303
GCN,150.0,5.592307643714466,49.1407518365068
GCN,150.0,5.632106759317751,48.87561673900418
GCN,150.0,5.6719065066329755,48.60524696207348
