R_fm,W_total,W_bulk,W_surface,W_coulomb
5.925971943887776,-705.6377791549087,-46856.72243229286,44129.50398841031,2021.580664727641
5.9499799599198395,-877.9380096911816,-47411.6400852031,44487.79388901115,2045.9081865007713
5.9739879759519035,-1052.8911598947475,-47970.785315686204,44847.53240269958,2070.361753091876
5.997995991983967,-1230.512765458101,-48534.172840666244,45208.7195294756,2094.940545732541
6.022004008016032,-1410.8183686684865,-49101.8173815309,45571.355269339234,2119.643743523178
6.046012024048096,-1593.8235183950105,-49673.7336642993,45935.439622290454,2144.4705236138384
6.07002004008016,-1779.5437700709895,-50249.93641978181,46300.972588329256,2169.4200613815615
6.094028056112224,-1967.9946856869283,-50830.44038374927,46667.95416745567,2194.491530606676
6.118036072144289,-2159.191833778012,-51415.26029709248,47036.384359669675,2219.684103644791
6.142044088176353,-2353.1507894018587,-52004.41090596736,47406.26316497127,2244.9969515942275
6.166052104208417,-2549.8871341227587,-52597.90696194431,47777.59058336046,2270.429244461089
6.190060120240481,-2749.416456003541,-53195.76322216428,48150.366614837236,2295.980151323501
6.2140681362725445,-2951.754349578266,-53797.99444946839,48524.59125940161,2321.64884048851
6.238076152304609,-3156.9164158303333,-54404.615412531915,48900.264517053605,2347.434479647977
6.262084168336673,-3364.9182621793857,-55015.640886004476,49277.38638779318,2373.33623603191
6.286092184368737,-3575.7755024586877,-55631.085650637324,49655.956871620336,2399.3532765583004
6.310100200400801,-3789.5037568863518,-56250.964493399246,50035.975968535095,2425.4847679777995
6.334108216432866,-4006.118652046908,-56875.29220760245,50417.443678537464,2451.729877018076
6.35811623246493,-4225.635820869927,-57504.08359302205,50800.36000162741,2478.087770524716
6.382124248496994,-4448.070902598571,-58137.35345600097,51184.72493780495,2504.5576155974486
6.406132264529058,-4673.439542760303,-58775.116609553865,51570.53848707009,2531.138579723475
6.430140280561122,-4901.757393146312,-59417.38787347939,51957.800649422825,2557.8298309102543
6.4541482965931865,-5133.040111784286,-60064.18207446116,52346.51142486316,2584.6305378137176
6.47815631262525,-5367.30336290364,-60715.51404615703,52736.67081339109,2611.539869862307
6.502164328657314,-5604.562816906449,-61371.39862929249,53128.278815006604,2638.556997379436
6.526172344689378,-5844.834150345443,-62031.85067176024,53521.33542970971,2665.6810917050893
6.550180360721443,-6088.133045888766,-62696.885028700046,53915.84065750044,2692.9113253108394
6.574188376753507,-6334.475192283797,-63366.516562576064,54311.794498378746,2720.2468719135213
6.598196392785571,-6583.876284330324,-64040.76014326199,54709.19695234463,2747.686906587037
6.622204408817635,-6836.352022855232,-64719.630648125254,55108.04801939812,2775.2306058719028
6.6462124248497,-7091.918114670178,-65403.14296208883,55508.34769953922,2802.877147879434
6.670220440881764,-7350.590272537005,-66091.31197769959,55910.0959927679,2830.6257123946834
6.6942284569138275,-7612.384215138406,-66784.15259520037,56313.29289908418,2858.4754809777833
6.718236472945891,-7877.31566704582,-67481.67972259621,56717.938418488055,2886.4256370623325
6.742244488977955,-8145.400358677,-68183.90827570535,57124.03255097952,2914.4753660488323
6.76625250501002,-8416.65402626062,-68890.85317821716,57531.57529655859,2942.6238553979506
6.790260521042084,-8691.092411809263,-69602.5293617564,57940.566655225244,2970.8702947218944
6.814268537074148,-8968.731263079468,-70318.95176593061,58351.00662697949,2999.213875871656
6.838276553106212,-9249.586333530036,-71040.13533837277,58762.89521182134,3027.6537930213913
6.862284569138277,-9533.67338228773,-71766.09503479,59176.232409750795,3056.1892427514817
6.886292585170341,-9821.008174116309,-72496.84581901474,59591.01822076783,3084.8194241305982
6.910300601202405,-10111.606479375523,-73232.40266304079,60007.25264487246,3113.5435387928064
6.934308617234469,-10405.484073980795,-73972.7805470585,60424.935682064686,3142.360791013019
6.9583166332665325,-10702.65673936711,-74717.99445949255,60844.0673323445,3171.270387780936
6.982324649298597,-11003.140262455096,-75468.05939704043,61264.64759571194,3200.271538873394
7.006332665330661,-11306.95043560896,-76222.9903646991,61686.676472166946,3229.3634569231954
7.030340681362725,-11614.103056592838,-76982.80237578688,62110.15396170955,3258.545357484495
7.054348697394789,-11924.613928535773,-77747.51045197483,62535.08006433975,3287.8164590993024
7.078356713426854,-12238.498859898415,-78517.12962331656,62961.45478005755,3317.175983360595
7.102364729458918,-12555.77366442865,-79291.67492826446,63389.27810886295,3346.62315497286
7.126372745490982,-12876.454161118967,-80071.16141368427,63818.550050755926,3376.157201809375
7.150380761523046,-13200.556174169491,-80855.60413487589,64249.2706057365,3405.777354969898
7.1743887775551105,-13528.095532954962,-81645.01815559626,64681.4397738047,3435.4828488366043
7.198396793587174,-13859.08807197967,-82439.41854806595,65115.05755496047,3465.272921125811
7.222404809619238,-14193.549630835452,-83238.82039297791,65550.12394920383,3495.1468129386312
7.246412825651302,-14531.496054162524,-84043.238779507,65986.63895653478,3525.1037688096935
7.270420841683366,-14872.943191619252,-84852.68880532947,66424.60257695334,3555.143036756873
7.294428857715431,-15217.906897836772,-85667.18557662117,66864.0148104595,3585.2638683248956
