alpha_s,B4_MeV,Delta0_MeV,sigma_crit_star,M_max_Msun,reject_reason_code
0.0,139.0,100.0,,2.585373596180833,6
0.0,140.0,100.0,,2.5424215545770044,6
0.0,141.0,100.0,,2.5007380838843347,6
0.0,142.0,100.0,,2.459993266247226,6
0.0,143.0,100.0,,2.4203642794879525,6
0.0,144.0,100.0,,2.381607651220351,6
0.0,145.0,100.0,137.46900300167843,2.343881790264274,5
0.0,146.0,100.0,136.254733679435,2.306962733622715,5
0.0,147.0,100.0,135.0120185878417,2.2710204059864103,5
0.0,148.0,100.0,133.73984453240385,2.2359646838087626,5
0.0,149.0,100.0,132.43714151992813,2.2016794282137147,5
0.0,150.0,100.0,131.1022539765504,2.168228088457885,5
0.0,151.0,100.0,129.73514460023043,2.1355491887426714,5
0.0,152.0,100.0,128.33287217276182,2.1036034575689495,5
0.0,153.0,100.0,126.89403191677576,2.0724071718503456,5
0.0,154.0,100.0,125.41644366597194,2.0419069871895035,5
0.0,155.0,100.0,123.89762184346017,2.012081949417127,5
0.0,156.0,100.0,,1.982935243809304,4
0.0,157.0,100.0,,1.9544232844456921,4
0.0,158.0,100.0,,1.9265824707865995,4
0.0,159.0,100.0,,1.899287324494113,4
0.0,160.0,100.0,,1.8725742805868617,4
0.0,161.0,100.0,,1.8464939035305816,4
0.0,162.0,100.0,,1.8209420481276033,4
0.0,163.0,100.0,,1.795934324881056,4
0.0,164.0,100.0,,1.7714557089999836,4
0.0,165.0,100.0,,1.7474657839751262,4
0.0,166.0,100.0,,1.7240002284894993,4
0.0,167.0,100.0,,1.7009902907195233,4
0.0,168.0,100.0,,1.678478538644355,4
0.0,169.0,100.0,,1.6564229360353193,4
0.0,170.0,100.0,,1.6348150648049093,4
0.0,171.0,100.0,,1.6136158576321364,4
0.0,172.0,100.0,,1.5928352122366518,4
0.0,173.0,100.0,,1.572456062125234,4
0.0,174.0,100.0,,1.5524809015396002,4
0.0,175.0,100.0,,,1
0.0,176.0,100.0,,,1
0.0,177.0,100.0,,,1
0.0,178.0,100.0,,,1
0.0,179.0,100.0,,,1
0.0,180.0,100.0,,,1
0.0,130.0,104.0,,3.0817436425502995,6
0.0,131.0,104.0,,3.025541690906694,6
0.0,132.0,104.0,,2.9706224324138666,6
0.0,133.0,104.0,,2.917612184475498,6
0.0,134.0,104.0,,2.865905779512457,6
0.0,135.0,104.0,,2.815627907929609,6
0.0,136.0,104.0,,2.7666391965458215,6
0.0,137.0,104.0,,2.7190348311868915,6
0.0,138.0,104.0,,2.6726206668625756,6
0.0,139.0,104.0,,2.6273769085781837,6
0.0,140.0,104.0,,2.58337372183766,6
0.0,141.0,104.0,,2.540515343068901,6
0.0,142.0,104.0,,2.4986636698613607,6
0.0,143.0,104.0,,2.457904603990488,6
0.0,144.0,104.0,,2.4180827344134395,6
0.0,145.0,104.0,143.72121733413067,2.3793363566659713,5
0.0,146.0,104.0,142.5556737473954,2.341548426649822,5
0.0,147.0,104.0,141.36217745708436,2.3047163315649564,5
0.0,148.0,104.0,140.1397286625334,2.2686668927814875,5
0.0,149.0,104.0,138.88672954409583,2.233524346948505,5
0.0,150.0,104.0,137.60353548446713,2.1992153779327848,5
0.0,151.0,104.0,136.28671155580815,2.165714010772066,5
0.0,152.0,104.0,134.93563285274638,2.132972956915475,5
0.0,153.0,104.0,133.5482046263606,2.1010009435522714,5
0.0,154.0,104.0,132.12220370744453,2.0697421087950905,5
0.0,155.0,104.0,130.65490257550843,2.0392163290284033,5
0.0,156.0,104.0,129.14371128733563,2.0093570042831868,5
0.0,157.0,104.0,,1.9802071938113839,4
0.0,158.0,104.0,,1.951683743265742,4
0.0,159.0,104.0,,1.9237753582937591,4
0.0,160.0,104.0,,1.8964796814367377,4
0.0,161.0,104.0,,1.8698056303602066,4
0.0,162.0,104.0,,1.8436797428167628,4
0.0,163.0,104.0,,1.8180966892944668,4
0.0,164.0,104.0,,1.7930907596656371,4
0.0,165.0,104.0,,1.768572648746383,4
0.0,166.0,104.0,,1.74457063386821,4
0.0,167.0,104.0,,1.7210971852005552,4
0.0,168.0,104.0,,1.698083001105795,4
0.0,169.0,104.0,,1.6755271726859038,4
0.0,170.0,104.0,,1.653445407724445,4
0.0,171.0,104.0,,1.6318056195744677,4
0.0,172.0,104.0,,1.6106283665645513,4
0.0,173.0,104.0,,1.589862541442067,4
0.0,174.0,104.0,,1.569477961167228,4
0.0,175.0,104.0,,1.5495178637832947,4
0.0,176.0,104.0,,,1
0.0,177.0,104.0,,,1
0.0,178.0,104.0,,,1
0.0,179.0,104.0,,,1
0.0,180.0,104.0,,,1
0.0,130.0,108.0,,3.138532371310459,6
0.0,131.0,108.0,,3.080765513751677,6
0.0,132.0,108.0,,3.0243178228198135,6
0.0,133.0,108.0,,2.969659883431262,6
0.0,134.0,108.0,,2.9165296542212507,6
0.0,135.0,108.0,,2.8646437364314763,6
0.0,136.0,108.0,,2.8142332453085595,6
0.0,137.0,108.0,,2.7652098287169884,6
0.0,138.0,108.0,,2.7174502057495156,6
0.0,139.0,108.0,,2.671068680449662,6
0.0,140.0,108.0,,2.6257917234640114,6
0.0,141.0,108.0,,2.5816831497522608,6
0.0,142.0,108.0,,2.5387673826367188,6
0.0,143.0,108.0,,2.4967935657044222,6
0.0,144.0,108.0,,2.456011747885269,6
0.0,145.0,108.0,150.53293276776293,2.41622861398082,5
0.0,146.0,108.0,149.41063146745623,2.3774099698080264,5
0.0,147.0,108.0,148.26085632128502,2.339564266239549,5
0.0,148.0,108.0,147.08298240780576,2.302598133001022,5
0.0,149.0,108.0,145.87433612867557,2.2665629381294066,5
0.0,150.0,108.0,144.6357364520108,2.231357198465353,5
0.0,151.0,108.0,143.3644009709661,2.197001344390818,5
0.0,152.0,108.0,142.0587547286545,2.163471459590314,5
0.0,153.0,108.0,140.71747988738682,2.130692990933496,5
0.0,154.0,108.0,139.33762272616246,2.0986917352940386,5
0.0,155.0,108.0,137.91691935170869,2.0674041411524313,5
0.0,156.0,108.0,136.31960125820754,2.0368131429381138,5
0.0,157.0,108.0,134.2937511172617,2.006958414672265,5
0.0,158.0,108.0,,1.9777390377593633,4
0.0,159.0,108.0,,1.9491695794887813,4
0.0,160.0,108.0,,1.9212822594904464,4
0.0,161.0,108.0,,1.8939489142867256,4
0.0,162.0,108.0,,1.867240115991841,4
0.0,163.0,108.0,,1.8410983128896568,4
0.0,164.0,108.0,,1.8155186802954004,4
0.0,165.0,108.0,,1.7904736585550023,4
0.0,166.0,108.0,,1.7659639201804576,4
0.0,167.0,108.0,,1.7419790305979852,4
0.0,168.0,108.0,,1.7184815045732575,4
0.0,169.0,108.0,,1.6954579048683593,4
0.0,170.0,108.0,,1.6728918754585433,4
0.0,171.0,108.0,,1.6508071599769125,4
0.0,172.0,108.0,,1.6291641237448873,4
0.0,173.0,108.0,,1.6079310097542887,4
0.0,174.0,108.0,,1.587129216786958,4
0.0,175.0,108.0,,1.5667584655446385,4
0.0,176.0,108.0,,1.546803610960325,4
0.0,177.0,108.0,,,1
0.0,178.0,108.0,,,1
0.0,179.0,108.0,,,1
0.0,180.0,108.0,,,1
0.0,130.0,112.0,,3.197307732789936,6
0.0,131.0,112.0,,3.137672632937135,6
0.0,132.0,112.0,,3.0796401090432735,6
0.0,133.0,112.0,,3.0233665063651403,6
0.0,134.0,112.0,,2.9685923210444956,6
0.0,135.0,112.0,,2.91520771644824,6
0.0,136.0,112.0,,2.8634522827528914,6
0.0,137.0,112.0,,2.8129698062473723,6
0.0,138.0,112.0,,2.763913250514071,6
0.0,139.0,112.0,,2.7161894172360257,6
0.0,140.0,112.0,,2.669630702615053,6
0.0,141.0,112.0,,2.62429639445995,6
0.0,142.0,112.0,,2.5801639447098124,6
0.0,143.0,112.0,,2.537115245160219,6
0.0,144.0,112.0,,2.4952254197698305,6
0.0,145.0,112.0,157.87575187336935,2.4544638110320425,5
0.0,146.0,112.0,156.79165161242435,2.4145514942383195,5
0.0,147.0,112.0,155.68107737633116,2.375711521076127,5
0.0,148.0,112.0,154.54231634292273,2.3378000856544077,5
0.0,149.0,112.0,153.1174108096753,2.3008053582154906,5
0.0,150.0,112.0,151.4542073460413,2.2646740215357455,5
0.0,151.0,112.0,149.74832508396565,2.2294682695321923,5
0.0,152.0,112.0,147.9980015978515,2.1950238968310973,5
0.0,153.0,112.0,146.2022461405996,2.161439688792408,5
0.0,154.0,112.0,144.35948429497378,2.1286653756301797,5
0.0,155.0,112.0,142.46796220058377,2.0966099223964227,5
0.0,156.0,112.0,140.52738156835758,2.065327949108066,5
0.0,157.0,112.0,138.53473617614955,2.03471214156003,5
0.0,158.0,112.0,136.4889431370531,2.0047994643824416,5
0.0,159.0,112.0,,1.9755809835713312,4
0.0,160.0,112.0,,1.9470262510509198,4
0.0,161.0,112.0,,1.9190640128180516,4
0.0,162.0,112.0,,1.8917289114573792,4
0.0,163.0,112.0,,1.8649606415661804,4
0.0,164.0,112.0,,1.8388046382860856,4
0.0,165.0,112.0,,1.813192831272825,4
0.0,166.0,112.0,,1.788133320448992,4
0.0,167.0,112.0,,1.763609269963806,4
0.0,168.0,112.0,,1.7395977897290191,4
0.0,169.0,112.0,,1.7160754751294827,4
0.0,170.0,112.0,,1.69307413243329,4
0.0,171.0,112.0,,1.6705161681923175,4
0.0,172.0,112.0,,1.648412503705266,4
0.0,173.0,112.0,,1.626763865129529,4
0.0,174.0,112.0,,1.6055341509330623,4
0.0,175.0,112.0,,1.584723838128182,4
0.0,176.0,112.0,,1.5643326179955013,4
0.0,177.0,112.0,,1.5443280594934354,4
0.0,178.0,112.0,,,1
0.0,179.0,112.0,,,1
0.0,180.0,112.0,,,1
0.0,130.0,116.0,,3.2577352059610907,6
0.0,131.0,116.0,,3.1962137552455676,6
0.0,132.0,116.0,,3.1365130773745613,6
0.0,133.0,116.0,,3.0784857453692234,6
0.0,134.0,116.0,,3.0222703727290003,6
0.0,135.0,116.0,,2.967295242467145,6
0.0,136.0,116.0,,2.9141081713726464,6
0.0,137.0,116.0,,2.8621242219592435,6
0.0,138.0,116.0,,2.8117711332669466,6
0.0,139.0,116.0,,2.762638504710003,6
0.0,140.0,116.0,,2.7149031801707975,6
0.0,141.0,116.0,,2.6682051379845935,6
0.0,142.0,116.0,,2.622919802868638,6
0.0,143.0,116.0,,2.57875550399118,6
0.0,144.0,116.0,,2.5357992484109473,6
0.0,145.0,116.0,163.39995306969575,2.493773874341659,5
0.0,146.0,116.0,161.91709115618272,2.452910939513855,5
0.0,147.0,116.0,160.39584773088794,2.413042400732135,5
0.0,148.0,116.0,158.8358185344126,2.3740783446618012,5
0.0,149.0,116.0,157.23595599279926,2.336172943332993,5
0.0,150.0,116.0,155.59522781888504,2.299085739505115,5
0.0,151.0,116.0,153.91234983481183,2.2629939419908998,5
0.0,152.0,116.0,152.18627869460477,2.227762646525142,5
0.0,153.0,116.0,150.41572099873954,2.193315204531997,5
0.0,154.0,116.0,148.59945502014318,2.1597337658545777,5
0.0,155.0,116.0,146.73585977669225,2.126869993728813,5
0.0,156.0,116.0,144.8237179145274,2.0948145802745697,5
0.0,157.0,116.0,142.8614446418052,2.0634882560175183,5
0.0,158.0,116.0,140.8475158901149,2.0328426920133866,5
0.0,159.0,116.0,138.77993560239477,2.0029160495364215,5
0.0,160.0,116.0,,1.9736682723728045,4
0.0,161.0,116.0,,1.945085968691436,4
0.0,162.0,116.0,,1.9171046275689685,4
0.0,163.0,116.0,,1.8897603606159794,4
0.0,164.0,116.0,,1.8629933106740457,4
0.0,165.0,116.0,,1.8367947781770715,4
0.0,166.0,116.0,,1.811149003962085,4
0.0,167.0,116.0,,1.7860711000164473,4
0.0,168.0,116.0,,1.7615021998561753,4
0.0,169.0,116.0,,1.7374879530455105,4
0.0,170.0,116.0,,1.7139348789031428,4
0.0,171.0,116.0,,1.690899480256806,4
0.0,172.0,116.0,,1.6683296229352806,4
0.0,173.0,116.0,,1.646214369992784,4
0.0,174.0,116.0,,1.6245786812380856,4
0.0,175.0,116.0,,1.6033358301632132,4
0.0,176.0,116.0,,1.5825423993972714,4
0.0,177.0,116.0,,1.5621458828883077,4
0.0,178.0,116.0,,1.5421374012607583,4
0.0,179.0,116.0,,1.522525193776536,4
0.0,180.0,116.0,,,1
0.0,130.0,120.0,,3.3196102243190317,6
0.0,131.0,120.0,,3.2562465439401653,6
0.0,132.0,120.0,,3.1949778332780134,6
0.0,133.0,120.0,,3.135148415094207,6
0.0,134.0,120.0,,3.077427533128805,6
0.0,135.0,120.0,,3.020932082918977,6
0.0,136.0,120.0,,2.9661466438076367,6
0.0,137.0,120.0,,2.9128348992356083,6
0.0,138.0,120.0,,2.8610313390084032,6
0.0,139.0,120.0,,2.8105286490830097,6
0.0,140.0,120.0,,2.7614164795369853,6
0.0,141.0,120.0,,2.7135089018667715,6
0.0,142.0,120.0,,2.667050124060212,6
0.0,143.0,120.0,,2.6217019873652454,6
0.0,144.0,120.0,,2.577466406343613,6
0.0,145.0,120.0,167.5278042810242,2.5343944177340743,5
0.0,146.0,120.0,166.06299542528498,2.492463381799517,5
0.0,147.0,120.0,164.5612078438554,2.451456317474119,5
0.0,148.0,120.0,163.0212839189549,2.4115789519400717,5
0.0,149.0,120.0,161.4423484184477,2.3726015647666054,5
0.0,150.0,120.0,159.8239885049616,2.3346554818236225,5
0.0,151.0,120.0,158.1633167574357,2.2976367955766444,5
0.0,152.0,120.0,156.46102641201918,2.2614655197916753,5
0.0,153.0,120.0,154.71512951196905,2.2262156091703034,5
0.0,154.0,120.0,152.9243102325526,2.1917800269347856,5
0.0,155.0,120.0,151.08801131888129,2.1581212674126506,5
0.0,156.0,120.0,149.20416870862638,2.1252564165990897,5
0.0,157.0,120.0,147.2713140010832,2.0931630127941365,5
0.0,158.0,120.0,145.28789546841452,2.06183577180312,5
0.0,159.0,120.0,143.2530557347752,2.031161715380528,5
0.0,160.0,120.0,141.16440288217564,2.0012053093021187,5
0.0,161.0,120.0,,1.9719304270374431,4
0.0,162.0,120.0,,1.9433132302427043,4
0.0,163.0,120.0,,1.9153015378498974,4
0.0,164.0,120.0,,1.8879287750328295,4
0.0,165.0,120.0,,1.8611560806176828,4
0.0,166.0,120.0,,1.8349409268371637,4
0.0,167.0,120.0,,1.8092956437086039,4
0.0,168.0,120.0,,1.7842191374076968,4
0.0,169.0,120.0,,1.7596448798597508,4
0.0,170.0,120.0,,1.7355812928664152,4
0.0,171.0,120.0,,1.7120259800141733,4
0.0,172.0,120.0,,1.688961088814551,4
0.0,173.0,120.0,,1.6663559599330262,4
0.0,174.0,120.0,,1.6442469084209292,4
0.0,175.0,120.0,,1.6225542636816719,4
0.0,176.0,120.0,,1.6013166070873133,4
0.0,177.0,120.0,,1.5805098840874467,4
0.0,178.0,120.0,,1.5601276729409708,4
0.0,179.0,120.0,,1.5401190734909465,4
0.0,180.0,120.0,,1.5205151757586581,4
0.0,130.0,124.0,,3.3827490791126262,6
0.0,131.0,124.0,,3.3176577852212983,6
0.0,132.0,124.0,,3.254625691568855,6
0.0,133.0,124.0,,3.193364797395043,6
0.0,134.0,124.0,,3.133728650276785,6
0.0,135.0,124.0,,3.075783521917988,6
0.0,136.0,124.0,,3.0194233015542755,6
0.0,137.0,124.0,,2.9647166383353425,6
0.0,138.0,124.0,,2.9114865491626247,6
0.0,139.0,124.0,,2.8596561743773914,6
0.0,140.0,124.0,,2.8091801867688986,6
0.0,141.0,124.0,,2.7600622294709587,6
0.0,142.0,124.0,,2.7122022960467085,6
0.0,143.0,124.0,,2.665666862567137,6
0.0,144.0,124.0,,2.620302488346686,6
0.0,145.0,124.0,171.74171234612356,2.5761001951207314,5
0.0,146.0,124.0,170.29518702440635,2.533012934113364,5
0.0,147.0,124.0,168.81229184302552,2.4909506309605285,5
0.0,148.0,124.0,167.29277237581616,2.4500856442823373,5
0.0,149.0,124.0,165.73391046996227,2.41019295981349,5
0.0,150.0,124.0,164.136421862745,2.3713168174896584,5
0.0,151.0,124.0,162.49854607192796,2.333272953056822,5
0.0,152.0,124.0,160.81920413856668,2.2962228771696496,5
0.0,153.0,124.0,159.09770169288606,2.2600571199970023,5
0.0,154.0,124.0,157.3324393370557,2.224729651157456,5
0.0,155.0,124.0,155.5221295190977,2.1902901016460627,5
0.0,156.0,124.0,153.66559327055708,2.1566619342903346,5
0.0,157.0,124.0,151.76169138907267,2.123738111285015,5
0.0,158.0,124.0,149.80854569433504,2.091599937228254,5
0.0,159.0,124.0,147.8048323619202,2.0602115509865695,5
0.0,160.0,124.0,145.748915441423,2.029549638333765,5
0.0,161.0,124.0,,1.9995812352337665,4
0.0,162.0,124.0,,1.9702917094832193,4
0.0,163.0,124.0,,1.9416442333424104,4
0.0,164.0,124.0,,1.9136545559000528,4
0.0,165.0,124.0,,1.8862383869980235,4
0.0,166.0,124.0,,1.8594642393735115,4
0.0,167.0,124.0,,1.8332634810606132,4
0.0,168.0,124.0,,1.8075895548052667,4
0.0,169.0,124.0,,1.7824851636553074,4
0.0,170.0,124.0,,1.7578979362102118,4
0.0,171.0,124.0,,1.7338586650115007,4
0.0,172.0,124.0,,1.7102797706618509,4
0.0,173.0,124.0,,1.6872113906158468,4
0.0,174.0,124.0,,1.6646132662668573,4
0.0,175.0,124.0,,1.6424507075668258,4
0.0,176.0,124.0,,1.620761020598332,4
0.0,177.0,124.0,,1.5994939065667366,4
0.0,178.0,124.0,,1.578652332149604,4
0.0,179.0,124.0,,1.5582617776526293,4
0.0,180.0,124.0,,1.538263049921785,4
0.0,130.0,128.0,,3.447139450077746,6
0.0,131.0,128.0,,3.380198474091486,6
0.0,132.0,128.0,,3.3155365937610854,6
0.0,133.0,128.0,,3.2525290910412923,6
0.0,134.0,128.0,,3.1913681335660224,6
0.0,135.0,128.0,,3.1318438571871727,6
0.0,136.0,128.0,,3.0739771528080544,6
0.0,137.0,128.0,,3.0177557234357457,6
0.0,138.0,128.0,,2.963027013465703,6
0.0,139.0,128.0,,2.909806621784277,6
0.0,140.0,128.0,,2.8579684183392344,6
0.0,141.0,128.0,,2.8075877066259536,6
0.0,142.0,128.0,,2.7585490683007254,6
0.0,143.0,128.0,,2.7108003320417704,6
0.0,144.0,128.0,,2.664210123635392,6
0.0,145.0,128.0,176.03936240748502,2.6188963781034382,5
0.0,146.0,128.0,174.61145270357704,2.574668205641552,5
0.0,147.0,128.0,173.14697907830586,2.5315692140407564,5
0.0,148.0,128.0,171.64626075778625,2.4896651453018674,5
0.0,149.0,128.0,170.1080464918619,2.448682874749816,5
0.0,150.0,128.0,168.53130412439074,2.4089067802151876,5
0.0,151.0,128.0,166.91566222796638,2.3698731391064247,5
0.0,152.0,128.0,165.25898032285792,2.331899350129782,5
0.0,153.0,128.0,163.5608900874305,2.2948077749211775,5
0.0,154.0,128.0,161.82009807952716,2.25863494717419,5
0.0,155.0,128.0,160.0349107691786,2.2233092664632355,5
0.0,156.0,128.0,158.20575728822962,2.1888355637007484,5
0.0,157.0,128.0,156.32969509621464,2.1551375505264168,5
0.0,158.0,128.0,154.40571381910354,2.1222616908041263,5
0.0,159.0,128.0,152.43201200830802,2.0901288981730763,5
0.0,160.0,128.0,150.40872448012618,2.058747295613072,5
0.0,161.0,128.0,148.33261943163728,2.028094241370969,5
0.0,162.0,128.0,,1.9980977386277086,4
0.0,163.0,128.0,,1.9688153167374536,4
0.0,164.0,128.0,,1.9401319470341714,4
0.0,165.0,128.0,,1.912128055491612,4
0.0,166.0,128.0,,1.8847366843342515,4
0.0,167.0,128.0,,1.8579042388748241,4
0.0,168.0,128.0,,1.8316474011918984,4
0.0,169.0,128.0,,1.8059816677765221,4
0.0,170.0,128.0,,1.7808610313372952,4
0.0,171.0,128.0,,1.756298771915799,4
0.0,172.0,128.0,,1.732229618513441,4
0.0,173.0,128.0,,1.7086659604784482,4
0.0,174.0,128.0,,1.6855855042849583,4
0.0,175.0,128.0,,1.6629633653288762,4
0.0,176.0,128.0,,1.64084540902499,4
0.0,177.0,128.0,,1.6191294722572058,4
0.0,178.0,128.0,,1.5978555869797961,4
0.0,179.0,128.0,,1.5770071684389235,4
0.0,180.0,128.0,,1.55657520113027,4
0.0,130.0,132.0,,3.5125520558594006,6
0.0,131.0,132.0,,3.4438433136140425,6
0.0,132.0,132.0,,3.3774867883125212,6
0.0,133.0,132.0,,3.3127535534287946,6
0.0,134.0,132.0,,3.2500150740720892,6
0.0,135.0,132.0,,3.1889689364480542,6
0.0,136.0,132.0,,3.1295641480143233,6
0.0,137.0,132.0,,3.0720116769231804,6
0.0,138.0,132.0,,3.0156568764397127,6
0.0,139.0,132.0,,2.961039110328842,6
0.0,140.0,132.0,,2.9078607023504004,6
0.0,141.0,132.0,,2.8563115259392187,6
0.0,142.0,132.0,,2.805935306410313,6
0.0,143.0,132.0,,2.75686730294926,6
0.0,144.0,132.0,,2.7090978218530286,6
0.0,145.0,132.0,180.41909605194303,2.6625820697270086,5
0.0,146.0,132.0,179.00824859542672,2.617278679803097,5
0.0,147.0,132.0,177.56238936830988,2.5731721118622057,5
0.0,148.0,132.0,176.08053659328266,2.5301151797461925,5
0.0,149.0,132.0,174.56264005567692,2.4881918458910732,5
0.0,150.0,132.0,173.0062546567192,2.4472625976521596,5
0.0,151.0,132.0,171.4115107637292,2.4073902882609732,5
0.0,152.0,132.0,169.77712680098162,2.368452298535563,5
0.0,153.0,132.0,168.10181029320935,2.330448211379518,5
0.0,154.0,132.0,166.38537749672685,2.2934123698857056,5
0.0,155.0,132.0,164.62583881644326,2.2572410526367435,5
0.0,156.0,132.0,162.82211536399697,2.2219109315317076,5
0.0,157.0,132.0,160.97303304919413,2.1874485440272173,5
0.0,158.0,132.0,159.07757540733573,2.1537796046402544,5
0.0,159.0,132.0,157.13416763720753,2.1208764551588493,5
0.0,160.0,132.0,155.1412230041906,2.0887942883639368,5
0.0,161.0,132.0,153.09724678121276,2.057386382463887,5
0.0,162.0,132.0,151.00117464468215,2.026712899789069,5
0.0,163.0,132.0,,1.9967186096532457,4
0.0,164.0,132.0,,1.9674244880491,4
0.0,165.0,132.0,,1.9387382178107406,4
0.0,166.0,132.0,,1.91073640739537,4
0.0,167.0,132.0,,1.8832961830719106,4
0.0,168.0,132.0,,1.8564723933170335,4
0.0,169.0,132.0,,1.8302462892899651,4
0.0,170.0,132.0,,1.8045570231799697,4
0.0,171.0,132.0,,1.7794200530730302,4
0.0,172.0,132.0,,1.7548009032818248,4
0.0,173.0,132.0,,1.7307053840055484,4
0.0,174.0,132.0,,1.7071311115835541,4
0.0,175.0,132.0,,1.6840594105184128,4
0.0,176.0,132.0,,1.6614667084271446,4
0.0,177.0,132.0,,1.639294603139795,4
0.0,178.0,132.0,,1.617588738845457,4
0.0,179.0,132.0,,1.5963301678000166,4
0.0,180.0,132.0,,1.575485271894818,4
0.0,130.0,136.0,,3.5788759187336803,6
0.0,131.0,136.0,,3.5083329906817746,6
0.0,132.0,136.0,,3.4403231868436697,6
0.0,133.0,136.0,,3.37392930844203,6
0.0,134.0,136.0,,3.3095137933033407,6
0.0,135.0,136.0,,3.2468182879948384,6
0.0,136.0,136.0,,3.1860237969628633,6
0.0,137.0,136.0,,3.1268041088964695,6
0.0,138.0,136.0,,3.0691939335017477,6
0.0,139.0,136.0,,3.0131772156327634,6
0.0,140.0,136.0,,2.9587353970066688,6
0.0,141.0,136.0,,2.9057630552564047,6
0.0,142.0,136.0,,2.854113246342459,6
0.0,143.0,136.0,,2.8038368303101002,6
0.0,144.0,136.0,,2.754864348282366,6
0.0,145.0,136.0,184.87780369669233,2.7072954609042137,5
0.0,146.0,136.0,183.48404378941942,2.6607878276238783,5
0.0,147.0,136.0,182.05680893082035,2.6155976466213944,5
0.0,148.0,136.0,180.59345636015433,2.5714654607228207,5
0.0,149.0,136.0,179.0943384457666,2.5285128808278734,5
0.0,150.0,136.0,177.55827425795422,2.486615706258383,5
0.0,151.0,136.0,175.98418592635943,2.445660958777102,5
0.0,152.0,136.0,174.37193499270577,2.4057887703996417,5
0.0,153.0,136.0,172.7192751743991,2.3668938199923644,5
0.0,154.0,136.0,171.0259044024692,2.32900937827257,5
0.0,155.0,136.0,169.29060962190178,2.291961659572882,5
0.0,156.0,136.0,167.5116480145766,2.2557944958107994,5
0.0,157.0,136.0,165.68977006809493,2.220571876324028,5
0.0,158.0,136.0,163.82183514181693,2.186065780694084,5
0.0,159.0,136.0,161.90703314870126,2.1524198029606154,5
0.0,160.0,136.0,159.94354227058096,2.119552078808377,5
0.0,161.0,136.0,157.93178790361037,2.087422744365682,5
0.0,162.0,136.0,155.86842410173566,2.0560238338894536,5
0.0,163.0,136.0,153.75232387268022,2.025341323840634,5
0.0,164.0,136.0,,1.9953843686199202,4
0.0,165.0,136.0,,1.9660615286931309,4
0.0,166.0,136.0,,1.937406964374849,4
0.0,167.0,136.0,,1.9093605152088935,4
0.0,168.0,136.0,,1.8819478264113936,4
0.0,169.0,136.0,,1.8551301059725662,4
0.0,170.0,136.0,,1.8288828493569225,4
0.0,171.0,136.0,,1.8031912615145917,4
0.0,172.0,136.0,,1.7780551274950909,4
0.0,173.0,136.0,,1.7534408382025455,4
0.0,174.0,136.0,,1.729367429321133,4
0.0,175.0,136.0,,1.7057637242727282,4
0.0,176.0,136.0,,1.6826509607214633,4
0.0,177.0,136.0,,1.6600024663575408,4
0.0,178.0,136.0,,1.6378661652830213,4
0.0,179.0,136.0,,1.6161446540705278,4
0.0,180.0,136.0,,1.5948883844716426,4
0.0,130.0,140.0,,3.64565562287753,6
0.0,131.0,140.0,,3.5734169920770733,6
0.0,132.0,140.0,,3.5036911177844376,6
0.0,133.0,140.0,,3.435688510525471,6
0.0,134.0,140.0,,3.3695911863162227,6
0.0,135.0,140.0,,3.305568948342193,6
0.0,136.0,140.0,,3.2431659594030866,6
0.0,137.0,140.0,,3.182437282759868,6
0.0,138.0,140.0,,3.123481962535238,6
0.0,139.0,140.0,,3.066164608039522,6
0.0,140.0,140.0,,3.0102431055590793,6
0.0,141.0,140.0,,2.956031793286099,6
0.0,142.0,140.0,,2.9030302693338315,6
0.0,143.0,140.0,,2.8516391659849996,6
0.0,144.0,140.0,,2.8014172861909246,6
0.0,145.0,140.0,189.41393627806107,2.7527132237068668,5
0.0,146.0,140.0,188.037181232996,2.7051099073556175,5
0.0,147.0,140.0,186.6268983977018,2.6587691278653,5
0.0,148.0,140.0,185.18206142697804,2.613579067618834,5
0.0,149.0,140.0,183.7017029306,2.56960218388466,5
0.0,150.0,140.0,182.1859203102272,2.526626353261013,5
0.0,151.0,140.0,180.632023771636,2.4847695540751085,5
0.0,152.0,140.0,179.04045390099134,2.443954642413945,5
0.0,153.0,140.0,177.40988412714916,2.4041687867482655,5
0.0,154.0,140.0,175.73905970183597,2.3653679642762864,5
0.0,155.0,140.0,174.02785153689376,2.3274393518199203,5
0.0,156.0,140.0,172.27429688082842,2.290424531882923,5
0.0,157.0,140.0,170.4774214656081,2.2543240201690575,5
0.0,158.0,140.0,168.6360875465919,2.2190612427452927,5
0.0,159.0,140.0,166.74948590110392,2.1845892685180286,5
0.0,160.0,140.0,164.81568273863775,2.15096757829719,5
0.0,161.0,140.0,162.83363102696154,2.118091713942192,5
0.0,162.0,140.0,160.8017792366988,2.086005964028747,5
0.0,163.0,140.0,158.71909594719895,2.054626315424054,5
0.0,164.0,140.0,156.5835999699359,2.0239618284154033,5
0.0,165.0,140.0,,1.9939713347013142,4
0.0,166.0,140.0,,1.9646763361638708,4
0.0,167.0,140.0,,1.9360079895227686,4
0.0,168.0,140.0,,1.9080160908261636,4
0.0,169.0,140.0,,1.8805792592257748,4
0.0,170.0,140.0,,1.85375494354117,4
0.0,171.0,140.0,,1.827521219774599,4
0.0,172.0,140.0,,1.8018546303819327,4
0.0,173.0,140.0,,1.7767378206170736,4
