sigma,phase,M_PNS_Msun,R_star_fm,W_over_T,log10_tau_s
100.0,cfl,1.71718,0.8206508946874929,8.258576310426069,-50.0
100.0,cfl,1.721386,0.8006885341373766,7.827489107344836,-50.0
100.0,cfl,1.725109,0.7806122489895091,7.405593992203756,-50.0
100.0,cfl,1.728358,0.7604372353464603,6.993855976486906,-50.0
100.0,cfl,1.731145,0.7401780808999433,6.593085733759084,-49.99999999999999
100.0,cfl,1.733479,0.7198437011868724,6.20368424734061,-50.0
100.0,cfl,1.735373,0.6994538196422236,5.826284168388073,-50.0
100.0,cfl,1.736837,0.6790251568176278,5.461348888613827,-50.0
100.0,cfl,1.737882,0.6585813978191549,5.1093621424253195,-49.99999999999999
100.0,cfl,1.738524,0.6381413509827392,4.770624419770317,-50.0
100.0,cfl,1.738771,0.6177298274468741,4.445453171097319,-50.0
100.0,unpCFL,0.6066949,1.2816431332630096,87.57044084125407,-36.325399679223075
100.0,unpCFL,0.6217995,1.2826074468209228,85.86120233904607,-37.028412762578654
100.0,unpCFL,0.6375097,1.283573802051988,84.20247650786119,-37.73236192822513
100.0,unpCFL,0.6537863,1.2845391591527902,82.59635226116612,-38.43520236706267
100.0,unpCFL,0.6706168,1.285500210507684,81.04486674142804,-39.1347252138106
100.0,unpCFL,0.6879966,1.286464970514883,79.55074979802612,-39.817413788755644
100.0,unpCFL,0.7058676,1.2875013205714776,78.12136149456707,-40.411167025193244
100.0,unpCFL,0.7242177,1.2885188315321185,76.75426197163824,-40.99518474926553
100.0,unpCFL,0.7430126,1.2895174753580485,75.44595354558446,-41.5693381867664
100.0,unpCFL,0.7622018,1.2904952210627187,74.19550125183525,-42.132487202590184
100.0,unpCFL,0.7817645,1.2914495160443684,73.00260936322557,-42.683218141982955
100.0,unpCFL,0.8016508,1.2924449328542127,71.87258817452594,-43.17138928798097
100.0,unpCFL,0.8218293,1.2934318162608867,70.79965039145053,-43.63196560889696
100.0,unpCFL,0.8422629,1.294388122827321,69.78033562520793,-44.079738695683005
100.0,unpCFL,0.8629149,1.295309492311274,68.8161786502334,-44.512843863769554
100.0,unpCFL,0.8837535,1.2961994940908446,67.90178636416125,-44.932413031432645
100.0,unpCFL,0.9047515,1.2970589907043972,67.03451125223492,-45.3385751069165
100.0,unpCFL,0.9258713,1.297923347827187,66.21439870913582,-45.712732264086725
100.0,unpCFL,0.9470957,1.2987971993013305,65.43856921835942,-46.05394152851688
100.0,unpCFL,0.9683892,1.2996412002667483,64.70213351744806,-46.38423410271127
100.0,unpCFL,0.9897522,1.3004524086639302,64.0065027961023,-46.702349046911166
100.0,unpCFL,1.011149,1.3012395860935027,63.343691567980756,-47.01104945825065
100.0,unpCFL,1.032558,1.302004730223783,62.71120481946842,-47.310917722682625
100.0,unpCFL,1.05397,1.3027432001840173,62.11260935719164,-47.59995097238965
100.0,unpCFL,1.075371,1.303463792411821,61.53987754042265,-47.88124630167411
100.0,unpCFL,1.09675,1.3041916226856007,60.99451037518582,-48.14373013218195
100.0,unpCFL,1.118085,1.3049341732368431,60.47492539784382,-48.38537663579053
100.0,unpCFL,1.139378,1.3056606894953513,59.97693648712873,-48.62081084203557
100.0,unpCFL,1.160606,1.3063705050178491,59.5003604992765,-48.849820373909665
100.0,unpCFL,1.181755,1.307065134373242,59.04341069869501,-49.07289943484524
100.0,unpCFL,1.202825,1.307745964749457,58.60423225836504,-49.29060535032019
100.0,unpCFL,1.22379,1.308409485320638,58.18465863937328,-49.50185901813767
100.0,unpCFL,1.244655,1.309058402763352,57.78143733927191,-49.670897091958764
100.0,unpCFL,1.265384,1.309691152229702,57.39467532533394,-49.80484406974359
100.0,unpCFL,1.285967,1.3103041574331524,57.02534187646353,-49.92162669416195
100.0,unpCFL,1.306385,1.3109081323428582,56.672610075768276,-49.99999999999999
100.0,unpCFL,1.32662,1.3115253172958825,56.33680816852672,-50.0
100.0,unpCFL,1.346641,1.3121154202588072,56.01715133928703,-50.0
100.0,unpCFL,1.366428,1.312675279363702,55.71359620861977,-50.0
100.0,unpCFL,1.385951,1.3132016254492838,55.426112477985065,-50.0
100.0,unpCFL,1.405176,1.3136912429096987,55.15466278211464,-49.99999999999999
100.0,unpCFL,1.424072,1.314141105938426,54.8990049079224,-50.0
100.0,unpCFL,1.44261,1.3145483820340664,54.658799878307214,-50.0
100.0,unpCFL,1.460747,1.3149107612688538,54.433250292061985,-50.0
100.0,unpCFL,1.478449,1.315226488454706,54.22167499327771,-50.0
100.0,unpCFL,1.495677,1.315491981024715,54.02348521304857,-50.0
100.0,unpCFL,1.512403,1.3157091522420996,53.836551955792736,-50.0
100.0,unpCFL,1.52858,1.3158791181308396,53.65894138861123,-50.0
100.0,unpCFL,1.544188,1.3160014206843957,53.48864613995464,-50.0
100.0,unpCFL,1.55919,1.3160813184000375,53.32249783334718,-50.0
100.0,unpCFL,1.573565,1.3161226871384089,53.156941383388194,-50.0
100.0,unpCFL,1.587292,1.316132360696018,52.98793842056233,-50.0
100.0,unpCFL,1.600355,1.3161178555244981,52.81070729799482,-50.0
100.0,unpCFL,1.612749,1.316089225588891,52.620053806246126,-50.0
100.0,unpCFL,1.624466,1.3160569830067017,52.40952180322285,-50.0
100.0,unpCFL,1.635519,1.3160332260965772,52.17317344967245,-50.0
100.0,unpCFL,1.645909,1.3160298893236138,51.9041996799831,-50.0
100.0,unpCFL,1.655654,1.3160588118625172,51.59654159769207,-50.0
100.0,unpCFL,1.664768,1.3161307529779258,51.243576056716265,-49.99999999999999
100.0,unpCFL,1.67327,1.316254609317627,50.83987679226526,-49.99999999999999
100.0,unpCFL,1.681184,1.3164366888604047,50.38082223872034,-50.0
100.0,unpCFL,1.688523,1.3166803564568461,49.863023242445735,-50.0
100.0,unpCFL,1.69531,1.3169860520098648,49.283559732742546,-50.0
100.0,unpCFL,1.701556,1.3173516637832299,48.64064860458428,-49.99999999999999
100.0,unpCFL,1.707274,1.3177744444942885,47.93184470759911,-50.0
100.0,unpCFL,1.71248,1.3182500438678322,47.15681879483864,-50.00000000000001
100.0,unpCFL,1.71718,1.3188104031042247,46.313601881162384,-50.0
100.0,unpCFL,1.721386,1.3194143142233183,45.39953842975158,-50.0
100.0,unpCFL,1.725109,1.320055732853846,44.41261603298325,-50.0
100.0,unpCFL,1.728358,1.320729987484831,43.34912793618252,-50.0
100.0,unpCFL,1.731145,1.3214329534687852,42.20428794846012,-49.99999999999999
100.0,unpCFL,1.733479,1.3221608503387903,40.973656253430796,-50.0
100.0,unpCFL,1.735373,1.3229105380253454,39.65129649017574,-50.0
100.0,unpCFL,1.736837,1.323679184290722,38.230206141776236,-50.0
100.0,unpCFL,1.737882,1.3244638405328362,36.70315892058048,-49.99999999999999
100.0,unpCFL,1.738524,1.3252617274958807,35.06172336622339,-50.0
100.0,unpCFL,1.738771,1.3260695813833099,33.297196438585765,-50.0
150.0,unpaired,0.6066949,46.19081601126801,58219.256815987974,100.00000000000001
150.0,unpaired,0.6217995,43.1553364170595,49844.444715634934,100.0
150.0,unpaired,0.6375097,40.36295708274352,42702.33655234498,100.0
150.0,unpaired,0.6537863,37.800326443206956,36634.64707120669,100.00000000000001
150.0,unpaired,0.6706168,35.45247860335692,31491.76016965635,100.0
150.0,unpaired,0.6879966,33.31527055822749,27172.372014912107,99.99999999999999
150.0,unpaired,0.7058676,31.43268610059998,23719.670228248306,100.0
150.0,unpaired,0.7242177,29.70810320569558,20776.970092301617,100.0
150.0,unpaired,0.7430126,28.121126362213076,18250.867091441087,100.0
150.0,unpaired,0.7622018,26.66031815224191,16079.622922797302,100.00000000000001
150.0,unpaired,0.7817645,25.316779657284336,14213.873802088561,100.0
150.0,unpaired,0.8016508,24.110529679133254,12667.088649345276,99.99999999999999
150.0,unpaired,0.8218293,23.004997332192875,11341.02181836012,100.0
150.0,unpaired,0.8422629,21.983537056218303,10187.827509457822,100.0
150.0,unpaired,0.8629149,21.0443078451657,9190.257598340233,100.0
150.0,unpaired,0.8837535,20.17672557157227,8320.682618068082,100.0
150.0,unpaired,0.9047515,19.374705346282074,7561.035716723567,100.0
150.0,unpaired,0.9258713,18.63837183387312,6904.504646378813,99.99999999999999
150.0,unpaired,0.9470957,17.960438579196556,6334.391572312072,100.0
150.0,unpaired,0.9683892,17.330050246589987,5830.122099704671,100.00000000000001
150.0,unpaired,0.9897522,16.74757758867855,5387.217782347639,100.0
150.0,unpaired,1.011149,16.203391336335844,4992.0582074312115,100.0
150.0,unpaired,1.032558,15.693780444391665,4638.2490034739685,100.0
150.0,unpaired,1.05397,15.222090586884288,4325.698901451015,100.0
150.0,unpaired,1.075371,14.779030164649264,4044.1306277881017,100.0
150.0,unpaired,1.09675,14.365448985474771,3792.922908139703,100.0
150.0,unpaired,1.118085,13.978496408418414,3568.1798616051756,100.00000000000001
150.0,unpaired,1.139378,13.613734567354118,3364.083303199149,100.00000000000001
150.0,unpaired,1.160606,13.27012452787931,3178.858283572915,100.0
150.0,unpaired,1.181755,12.945306029642179,3009.8922083601506,100.0
150.0,unpaired,1.202825,12.63691090641273,2854.8787703680914,100.0
150.0,unpaired,1.22379,12.345674681967289,2713.5130368162563,100.0
150.0,unpaired,1.244655,12.067885499278349,2582.9775464066875,100.00000000000001
150.0,unpaired,1.265384,11.802884847525466,2462.38185417017,99.99999999999999
150.0,unpaired,1.285967,11.55022554132092,2351.076449315638,100.0
150.0,unpaired,1.306385,11.308271157980505,2247.9208758483915,99.99999999999999
150.0,unpaired,1.32662,11.076311874672308,2152.467718614735,100.0
150.0,unpaired,1.346641,10.852956372396033,2063.2559021670672,100.0
150.0,unpaired,1.366428,10.637168319887934,1979.5861127827052,100.0
150.0,unpaired,1.385951,10.428040846419233,1900.855427822149,100.0
150.0,unpaired,1.405176,10.224813249227086,1826.55329899231,99.99999999999999
150.0,unpaired,1.424072,10.026677698418327,1756.1874705683003,100.0
150.0,unpaired,1.44261,9.832885844177707,1689.3150110556733,100.0
150.0,unpaired,1.460747,9.642453586550667,1625.4374115460987,100.0
150.0,unpaired,1.478449,9.45486698035284,1564.2414208684481,100.0
150.0,unpaired,1.495677,9.269426239499431,1505.4177505770924,100.0
150.0,unpaired,1.512403,9.085335757070204,1448.5445280669933,100.0
150.0,unpaired,1.52858,8.901938357436308,1393.2972074328948,100.0
150.0,unpaired,1.544188,8.718642624751647,1339.4487396519603,100.0
150.0,unpaired,1.55919,8.534872372756723,1286.686551716967,100.0
150.0,unpaired,1.573565,8.350009697460676,1234.7667884244502,100.0
150.0,unpaired,1.587292,8.163585259158221,1183.4632972128093,100.0
150.0,unpaired,1.600355,7.975331687014236,1132.6563859089106,100.0
150.0,unpaired,1.612749,7.784709698618564,1082.1102992400054,100.0
150.0,unpaired,1.624466,7.591268743551925,1031.691554749067,100.0
150.0,unpaired,1.635519,7.395102285693195,981.4074423378564,100.0
150.0,unpaired,1.645909,7.195581627692553,931.0918238903731,100.0
150.0,unpaired,1.655654,6.992893614065703,880.8375856223101,100.0
150.0,unpaired,1.664768,6.786711470081049,830.6376889555607,99.99999999999999
150.0,unpaired,1.67327,6.5771318283664435,780.6236631104682,99.99999999999999
150.0,unpaired,1.681184,6.36428028257429,730.9599650529588,100.0
150.0,unpaired,1.688523,6.148471777187428,681.8713401376651,100.0
150.0,unpaired,1.69531,5.929886695744312,633.5594685279002,100.0
150.0,unpaired,1.701556,5.708985643989699,586.2819009802274,99.99999999999999
150.0,unpaired,1.707274,5.486503884901797,540.3656447630783,100.0
150.0,unpaired,1.71248,5.262921452076478,495.9964741499191,100.00000000000001
150.0,unpaired,1.71718,5.038762101281022,453.39683258607596,99.99580096595146
150.0,unpaired,1.721386,4.815139077558787,412.80827901865234,98.3345135045348
150.0,unpaired,1.725109,4.5927201963504025,374.3385786661295,86.81930103771676
150.0,unpaired,1.728358,4.372389354375347,338.12695154817214,71.17651081844792
150.0,unpaired,1.731145,4.15498102274805,304.26413613963916,56.541067653095915
150.0,unpaired,1.733479,3.9411475560502485,272.75338318461314,42.9170998014804
150.0,unpaired,1.735373,3.7316553724391204,243.61015465588827,30.314202284129212
150.0,unpaired,1.736837,3.5271537438626233,216.8074021782985,18.72334660895379
150.0,unpaired,1.737882,3.328292501740519,192.29727268468676,8.12615131631198
150.0,unpaired,1.738524,3.135570221101934,169.99757900409824,-1.510926971784196
150.0,unpaired,1.738771,2.9494472973043537,149.8116967680132,-10.228197654186152
150.0,cfl,0.6066949,2.912264883042868,241.3920754535054,30.119289145416936
150.0,cfl,0.6217995,2.893802094496955,234.11689790044437,27.070845285578308
150.0,cfl,0.6375097,2.8747057602846815,227.00384346318666,24.029104301994362
150.0,cfl,0.6537863,2.854988829739973,220.06156101625936,21.002670741562557
150.0,cfl,0.6706168,2.834669518598889,213.29842119579192,18.000617359033765
150.0,cfl,0.6879966,2.8138097338795456,206.7275653511056,15.063248071403716
150.0,cfl,0.7058676,2.792689156401675,200.39083784149028,12.389910134571796
150.0,cfl,0.7242177,2.771063636074195,194.2615999619116,9.761839734846625
150.0,cfl,0.7430126,2.748966769130692,188.3298354208071,7.180563683623133
150.0,cfl,0.7622018,2.72643976189425,182.5940165504522,4.650980682132666
150.0,cfl,0.7817645,2.7035276547821745,177.05453499172725,2.178708447035203
150.0,cfl,0.8016508,2.68053768138271,171.74338751292407,-0.10571640843522351
150.0,cfl,0.8218293,2.6573236867860066,166.631161273076,-2.2958888817209493
150.0,cfl,0.8422629,2.6338504197473753,161.7033259633327,-4.429436690308155
150.0,cfl,0.8629149,2.6101728424578963,156.96578248325525,-6.499765201356414
150.0,cfl,0.8837535,2.586327600006334,152.40202566755724,-8.510325435142356
150.0,cfl,0.9047515,2.5623492471881506,148.00378540347108,-10.461529540412377
150.0,cfl,0.9258713,2.5383715263390525,143.77457532172065,-12.311695604622868
150.0,cfl,0.9470957,2.514409657846749,139.70377897259291,-14.062531850069192
150.0,cfl,0.9683892,2.490369547304678,135.77190189802633,-15.764840257015724
150.0,cfl,0.9897522,2.46632015864751,131.98605815096775,-17.413512692929547
150.0,cfl,1.011149,2.4422177267783187,128.31766793855502,-19.01915064956676
150.0,cfl,1.032558,2.4180560808897624,124.75748937227762,-20.584357699738206
150.0,cfl,1.05397,2.393944616059551,121.32241411924731,-22.10045624984739
150.0,cfl,1.075371,2.3697850211032088,117.98091402708238,-23.58022813484675
150.0,cfl,1.09675,2.3456503689415955,114.73957848092996,-25.0022162390029
150.0,cfl,1.118085,2.321525718418282,111.59201803387876,-26.365524652672587
150.0,cfl,1.139378,2.297352585170227,108.52406466982904,-27.699069023006288
150.0,cfl,1.160606,2.2731324575064744,105.5349907037481,-29.002432416651025
150.0,cfl,1.181755,2.2488431487363116,102.61779069353496,-30.27802854325785
150.0,cfl,1.202825,2.224446613691164,99.76442842309592,-31.528782005326057
150.0,cfl,1.22379,2.1999890179024253,96.98292851786287,-32.75064445321685
150.0,cfl,1.244655,2.1753866040020324,94.25840327519005,-33.94965747632176
150.0,cfl,1.265384,2.1506385824984444,91.59085206798474,-35.12538262682153
150.0,cfl,1.285967,2.1257445811288695,88.98310953388112,-36.27606717054196
150.0,cfl,1.306385,2.1006750633676416,86.43028286446203,-37.39880172217884
150.0,cfl,1.32662,2.0754319763579443,83.93219796990566,-38.483990253202656
150.0,cfl,1.346641,2.0499746630524345,81.48555439351826,-39.548417963530405
150.0,cfl,1.366428,2.0242814155476534,79.08906424669712,-40.592272902323906
150.0,cfl,1.385951,1.9983369712295718,76.74188446527975,-41.61556758062015
150.0,cfl,1.405176,1.972134135212247,74.44361662159837,-42.618157581514595
150.0,cfl,1.424072,1.9456653779059523,72.19357813874703,-43.60002719425861
150.0,cfl,1.44261,1.9189288133757252,69.99125703228331,-44.56113035977204
150.0,cfl,1.460747,1.8919142814143575,67.83516454222189,-45.50187288556701
150.0,cfl,1.478449,1.8646357594847052,65.72517933497723,-46.42210740294965
150.0,cfl,1.495677,1.837108474701266,63.66350307839527,-47.320672087049864
150.0,cfl,1.512403,1.8093376236413374,61.64625339575371,-48.199167654133475
150.0,cfl,1.52858,1.7813404850891135,59.67190313683374,-49.0581937722962
150.0,cfl,1.544188,1.7531485204888255,57.74245569080354,-49.73877633660662
150.0,cfl,1.55919,1.724780440298103,55.85374281947631,-49.981131254760854
150.0,cfl,1.573565,1.6962693916343237,54.00542049531358,-50.0
150.0,cfl,1.587292,1.667636967515116,52.19421064338887,-50.0
150.0,cfl,1.600355,1.638935895829632,50.42004981207325,-50.0
150.0,cfl,1.612749,1.6101685223840136,48.6773180683525,-50.0
150.0,cfl,1.624466,1.5813639551162386,46.96427679553562,-50.0
150.0,cfl,1.635519,1.5525595531132503,45.27862047046961,-50.0
150.0,cfl,1.645909,1.523732621262887,43.614832200602855,-50.0
150.0,cfl,1.655654,1.4949041396061644,41.97111376985953,-50.0
150.0,cfl,1.664768,1.4660506133190927,40.34403359732749,-49.99999999999999
150.0,cfl,1.67327,1.4371573331713041,38.731805687754246,-49.99999999999999
150.0,cfl,1.681184,1.408199792903761,37.1333510121667,-50.0
150.0,cfl,1.688523,1.379154491434174,35.5488386110047,-50.0
150.0,cfl,1.69531,1.349982196241005,33.97863400543495,-50.0
150.0,cfl,1.701556,1.3206577770650787,32.42456961221804,-49.99999999999999
150.0,cfl,1.707274,1.2911795944356812,30.89054839296318,-50.0
150.0,cfl,1.71248,1.2615213715551021,29.37838894394974,-50.00000000000001
150.0,cfl,1.71718,1.2317052378499511,27.892665037253234,-50.0
150.0,cfl,1.721386,1.2017216437445493,26.43610448736324,-50.0
150.0,cfl,1.725109,1.1715673700602702,25.010632936011127,-50.0
150.0,cfl,1.728358,1.1412653553476062,23.619512581859663,-50.0
150.0,cfl,1.731145,1.1108376194947287,22.265483828288453,-49.99999999999999
150.0,cfl,1.733479,1.0802976599808627,20.94990156426875,-50.0
150.0,cfl,1.735373,1.0496752184510632,19.6749039566592,-50.0
150.0,cfl,1.736837,1.0189955220431681,18.442056610674342,-50.0
150.0,cfl,1.737882,0.9882942541055938,17.25299349278335,-49.99999999999999
150.0,cfl,1.738524,0.9575997567785073,16.108728548930806,-50.0
150.0,cfl,1.738771,0.9269493758497174,15.010332747631885,-50.0
150.0,unpCFL,0.6066949,2.912264883042868,241.3920754535054,30.119289145416936
150.0,unpCFL,0.6217995,2.893802094496955,234.11689790044437,27.070845285578308
150.0,unpCFL,0.6375097,2.8747057602846815,227.00384346318666,24.029104301994362
150.0,unpCFL,0.6537863,2.854988829739973,220.06156101625936,21.002670741562557
150.0,unpCFL,0.6706168,2.834669518598889,213.29842119579192,18.000617359033765
150.0,unpCFL,0.6879966,2.8138097338795456,206.7275653511056,15.063248071403716
150.0,unpCFL,0.7058676,2.792689156401675,200.39083784149028,12.389910134571796
150.0,unpCFL,0.7242177,2.771063636074195,194.2615999619116,9.761839734846625
150.0,unpCFL,0.7430126,2.748966769130692,188.3298354208071,7.180563683623133
150.0,unpCFL,0.7622018,2.72643976189425,182.5940165504522,4.650980682132666
150.0,unpCFL,0.7817645,2.7035276547821745,177.05453499172725,2.178708447035203
150.0,unpCFL,0.8016508,2.68053768138271,171.74338751292407,-0.10571640843522351
150.0,unpCFL,0.8218293,2.6573236867860066,166.631161273076,-2.2958888817209493
150.0,unpCFL,0.8422629,2.6338504197473753,161.7033259633327,-4.429436690308155
150.0,unpCFL,0.8629149,2.6101728424578963,156.96578248325525,-6.499765201356414
150.0,unpCFL,0.8837535,2.586327600006334,152.40202566755724,-8.510325435142356
150.0,unpCFL,0.9047515,2.5623492471881506,148.00378540347108,-10.461529540412377
150.0,unpCFL,0.9258713,2.5383715263390525,143.77457532172065,-12.311695604622868
150.0,unpCFL,0.9470957,2.514409657846749,139.70377897259291,-14.062531850069192
150.0,unpCFL,0.9683892,2.490369547304678,135.77190189802633,-15.764840257015724
150.0,unpCFL,0.9897522,2.46632015864751,131.98605815096775,-17.413512692929547
150.0,unpCFL,1.011149,2.4422177267783187,128.31766793855502,-19.01915064956676
150.0,unpCFL,1.032558,2.4180560808897624,124.75748937227762,-20.584357699738206
150.0,unpCFL,1.05397,2.393944616059551,121.32241411924731,-22.10045624984739
150.0,unpCFL,1.075371,2.3697850211032088,117.98091402708238,-23.58022813484675
150.0,unpCFL,1.09675,2.3456503689415955,114.73957848092996,-25.0022162390029
150.0,unpCFL,1.118085,2.321525718418282,111.59201803387876,-26.365524652672587
150.0,unpCFL,1.139378,2.297352585170227,108.52406466982904,-27.699069023006288
150.0,unpCFL,1.160606,2.2731324575064744,105.5349907037481,-29.002432416651025
150.0,unpCFL,1.181755,2.2488431487363116,102.61779069353496,-30.27802854325785
150.0,unpCFL,1.202825,2.224446613691164,99.76442842309592,-31.528782005326057
150.0,unpCFL,1.22379,2.1999890179024253,96.98292851786287,-32.75064445321685
150.0,unpCFL,1.244655,2.1753866040020324,94.25840327519005,-33.94965747632176
150.0,unpCFL,1.265384,1.9839322586312949,91.64869752739095,-35.17577464544154
150.0,unpCFL,1.285967,1.3103041574331524,90.87596507128222,-35.83836586094334
150.0,unpCFL,1.306385,1.3109081323428582,90.37270546055547,-36.090512471376655
150.0,unpCFL,1.32662,1.3115253172958825,89.89551929077697,-36.315923654375524
150.0,unpCFL,1.346641,1.3121154202588072,89.44203328050446,-36.532730449736995
150.0,unpCFL,1.366428,1.312675279363702,89.01271111284622,-36.74035392638426
150.0,unpCFL,1.385951,1.3132016254492838,88.60804276171172,-36.93819014016151
150.0,unpCFL,1.405176,1.3136912429096987,88.22849054560268,-37.12564552675803
150.0,unpCFL,1.424072,1.314141105938426,87.87426733822583,-37.30222205763691
150.0,unpCFL,1.44261,1.3145483820340664,87.54544847726874,-37.46749389917273
150.0,unpCFL,1.460747,1.3149107612688538,87.24154468117881,-37.62128143698264
150.0,unpCFL,1.478449,1.315226488454706,86.96207578964541,-37.763451963436395
150.0,unpCFL,1.495677,1.315491981024715,86.70706237211583,-37.89356337523518
150.0,unpCFL,1.512403,1.3157091522420996,86.47382788063915,-38.01258920530778
150.0,unpCFL,1.52858,1.3158791181308396,86.26009293845368,-38.121319605168544
150.0,unpCFL,1.544188,1.3160014206843957,86.06386474425328,-38.22031608692083
150.0,unpCFL,1.55919,1.3160813184000375,85.88080245552305,-38.31145455761292
150.0,unpCFL,1.573565,1.3161226871384089,85.70649687868445,-38.396498081750025
150.0,unpCFL,1.587292,1.316132360696018,85.53544896774316,-38.47784249016681
150.0,unpCFL,1.600355,1.3161178555244981,85.36128422218741,-38.55817452223895
150.0,unpCFL,1.612749,1.316089225588891,85.17668567520525,-38.64072507852898
150.0,unpCFL,1.624466,1.3160569830067017,84.97297564711025,-38.7291382597938
150.0,unpCFL,1.635519,1.3160332260965772,84.74165627468703,-38.82707884866413
150.0,unpCFL,1.645909,1.3160298893236138,84.47338924261011,-38.93849783267885
150.0,unpCFL,1.655654,1.3160588118625172,84.15960851865817,-39.067023723771754
150.0,unpCFL,1.664768,1.3161307529779258,83.79142640324453,-39.216368195604105
150.0,unpCFL,1.67327,1.316254609317627,83.3615705901953,-39.38961559148858
150.0,unpCFL,1.681184,1.3164366888604047,82.86415783801954,-39.589296645376216
150.0,unpCFL,1.688523,1.3166803564568461,82.29520045007452,-39.817226382106966
150.0,unpCFL,1.69531,1.3169860520098648,81.65183599860758,-40.074795219034115
150.0,unpCFL,1.701556,1.3173516637832299,80.93290685410219,-40.36276535544005
150.0,unpCFL,1.707274,1.3177744444942885,80.13674613057164,-40.68215349334926
150.0,unpCFL,1.71248,1.3182500438678322,79.26465599050073,-41.032100766786265
150.0,unpCFL,1.71718,1.3188104031042247,78.31792524084936,-41.39930941350832
150.0,unpCFL,1.721386,1.3194143142233183,77.2932426854727,-41.798466664343806
150.0,unpCFL,1.725109,1.320055732853846,76.18988475497454,-42.230445098315954
150.0,unpCFL,1.728358,1.320729987484831,75.00515517597965,-42.696889024410204
150.0,unpCFL,1.731145,1.3214329534687852,73.7351525327584,-43.199904306905964
150.0,unpCFL,1.733479,1.3221608503387903,72.37623519055902,-43.74143588780727
150.0,unpCFL,1.735373,1.3229105380253454,70.9231274124685,-44.32406580156814
150.0,unpCFL,1.736837,1.323679184290722,69.36941159604554,-44.95081136447131
150.0,unpCFL,1.737882,1.3244638405328362,67.70844461014464,-45.62475128153192
150.0,unpCFL,1.738524,1.3252617274958807,65.93232782901055,-46.349431772628236
150.0,unpCFL,1.738771,1.3260695813833099,64.03294874937058,-47.128457178301346
