prescription,R_fm,W_MeV
GCN + Coul.,6.502164328657314,1654.5627275411625
GCN + Coul.,6.526172344689378,1580.8096354309873
GCN + Coul.,6.550180360721443,1507.0086528472839
GCN + Coul.,6.574188376753507,1433.1830315299885
GCN + Coul.,6.598196392785571,1359.356340003711
GCN + Coul.,6.622204408817635,1285.5524647386355
GCN + Coul.,6.6462124248497,1211.7956113117634
GCN + Coul.,6.670220440881764,1138.1103055679705
GCN + Coul.,6.6942284569138275,1064.5213947810153
GCN + Coul.,6.718236472945891,991.0540488147053
GCN + Coul.,6.742244488977955,917.7337612840165
GCN + Coul.,6.76625250501002,844.5863507161157
GCN + Coul.,6.790260521042084,771.6379617115163
GCN + Coul.,6.814268537074148,698.915066105139
GCN + Coul.,6.838276553106212,626.4444641273949
GCN + Coul.,6.862284569138277,554.2532855652971
GCN + Coul.,6.886292585170341,482.3689909235254
GCN + Coul.,6.910300601202405,410.8193725856181
GCN + Coul.,6.934308617234469,339.6325559748948
GCN + Coul.,6.9583166332665325,268.83700071571
GCN + Coul.,6.982324649298597,198.46150179444885
GCN + Coul.,7.006332665330661,128.5351907206823
GCN + Coul.,7.030340681362725,59.08753668821009
GCN + Coul.,7.054348697394789,-9.851652263798314
GCN + Coul.,7.078356713426854,-78.25222808984108
GCN + Coul.,7.102364729458918,-146.08370157671743
GCN + Coul.,7.126372745490982,-213.31524118273956
GCN + Coul.,7.150380761523046,-279.9156718764716
GCN + Coul.,7.1743887775551105,-345.85347397561054
GCN + Coul.,7.198396793587174,-411.09678198606343
GCN + Coul.,7.222404809619238,-475.6133834406537
GCN + Coul.,7.246412825651302,-539.3707177381584
GCN + Coul.,7.270420841683366,-602.3358749821309
GCN + Coul.,7.294428857715431,-664.4755948199381
GCN + Coul.,7.318436873747495,-725.7562652814522
GCN + Coul.,7.342444889779559,-786.1439216182116
GCN + Coul.,7.366452905811623,-845.6042451421708
GCN + Coul.,7.390460921843688,-904.1025620645523
GCN + Coul.,7.414468937875752,-961.6038423349564
GCN + Coul.,7.4384769539078155,-1018.0726984800676
GCN + Coul.,7.462484969939879,-1073.4733844427246
GCN + Coul.,7.486492985971943,-1127.7697944206666
GCN + Coul.,7.510501002004008,-1180.9254617055522
GCN + Coul.,7.534509018036072,-1232.903557521906
GCN + Coul.,7.558517034068136,-1283.6668898657917
GCN + Coul.,7.5825250501002,-1333.1779023440758
GCN + Coul.,7.606533066132265,-1381.3986730129836
GCN + Coul.,7.630541082164329,-1428.2909132172717
GCN + Coul.,7.654549098196393,-1473.8159664289706
GCN + Coul.,7.6785571142284565,-1517.934807086367
GCN + Coul.,7.7025651302605205,-1560.6080394328674
GCN + Coul.,7.726573146292585,-1601.7958963560013
GCN + Coul.,7.750581162324649,-1641.458238226107
GCN + Coul.,7.774589178356713,-1679.5545517356004
GCN + Coul.,7.798597194388777,-1716.0439487375043
GCN + Coul.,7.822605210420842,-1750.8851650845827
GCN + Coul.,7.846613226452906,-1784.0365594681207
GCN + Coul.,7.87062124248497,-1815.4561122570158
GCN + Coul.,7.894629258517034,-1845.101424336477
GCN + Coul.,7.9186372745490985,-1872.9297159470734
GCN + Coul.,7.942645290581162,-1898.8978255234688
GCN + Coul.,7.966653306613226,-1922.9622085336596
GCN + Coul.,7.99066132264529,-1945.0789363174335
GCN + Coul.,8.014669338677354,-1965.2036949256726
GCN + Coul.,8.038677354709419,-1983.291783959081
GCN + Coul.,8.062685370741482,-1999.2981154070076
GCN + Coul.,8.086693386773547,-2013.1772124866184
GCN + Coul.,8.110701402805612,-2024.883208481464
GCN + Coul.,8.134709418837675,-2034.3698455807316
GCN + Coul.,8.15871743486974,-2041.590473717908
GCN + Coul.,8.182725450901804,-2046.4980494096817
GCN + Coul.,8.206733466933867,-2049.045134595035
GCN + Coul.,8.230741482965932,-2049.183895474096
GCN + Coul.,8.254749498997995,-2046.866101346859
GCN + Coul.,8.27875751503006,-2042.0431234522912
GCN + Coul.,8.302765531062125,-2034.6659338072059
GCN + Coul.,8.326773547094188,-2024.685104045071
GCN + Coul.,8.350781563126253,-2012.0508042550791
GCN + Coul.,8.374789579158316,-1996.7128018208896
GCN + Coul.,8.39879759519038,-1978.6204602596263
GCN + Coul.,8.422805611222445,-1957.7227380607364
GCN + Coul.,8.446813627254508,-1933.968187524988
GCN + Coul.,8.470821643286573,-1907.3049536032631
GCN + Coul.,8.494829659318636,-1877.6807727355626
GCN + Coul.,8.518837675350701,-1845.0429716898216
GCN + Coul.,8.542845691382766,-1809.33846640087
GCN + Coul.,8.566853707414829,-1770.513760809321
GCN + Coul.,8.590861723446894,-1728.5149457005464
GCN + Coul.,8.614869739478959,-1683.2876975434847
GCN + Coul.,8.638877755511022,-1634.7772773295947
GCN + Coul.,8.662885771543086,-1582.9285294117362
GCN + Coul.,8.68689378757515,-1527.685880343095
GCN + Coul.,8.710901803607214,-1468.9933377160996
GCN + Coul.,8.73490981963928,-1406.7944890013896
GCN + Coul.,8.758917835671342,-1341.0325003865437
GCN + Coul.,8.782925851703407,-1271.6501156151717
GCN + Coul.,8.80693386773547,-1198.5896548257224
GCN + Coul.,8.830941883767535,-1121.7930133903865
GCN + Coul.,8.8549498997996,-1041.2016607540427
GCN + Coul.,8.878957915831663,-956.7566392731969
GCN + Coul.,8.902965931863728,-868.3985630548268
GCN + Coul.,8.926973947895792,-776.0676167953497
GCN + Coul.,8.950981963927855,-679.7035546192783
GCN + Coul.,8.97498997995992,-579.2456989185885
GCN + Coul.,8.998997995991983,-474.6329391912441
GCN + Coul.,9.023006012024048,-365.8037308803032
GCN + Coul.,9.047014028056113,-252.69609421273344
GCN + Coul.,9.071022044088176,-135.24761303824198
GCN + Coul.,9.09503006012024,-13.395433668454643
GCN + Coul.,9.119038076152304,112.92373628451605
GCN + Coul.,9.143046092184369,243.7736290689063
GCN + Coul.,9.167054108216433,379.2184179544565
GCN + Coul.,9.191062124248496,519.322718393596
GCN + Coul.,9.215070140280561,664.1515891824529
GCN + Coul.,9.239078156312626,813.7705336220097
GCN + Coul.,9.26308617234469,968.2455006790842
GCN + Coul.,9.287094188376754,1127.6428861475433
GCN + Coul.,9.311102204408817,1292.029533809342
GCN + Coul.,9.335110220440882,1461.4727365955769
GCN + Coul.,9.359118236472947,1636.0402377476712
GCN + Coul.,9.38312625250501,1815.80023197837
GCN + Coul.,9.407134268537074,2000.8213666329975
GCN + Coul.,9.431142284569138,2191.172742850278
GCN + Coul.,9.455150300601202,2386.923916723652
GCN + Coul.,9.479158316633267,2588.1449004624446
GCN + Coul.,9.50316633266533,2794.9061635525286
GCN + Coul.,9.527174348697395,3007.278633917973
GCN + Coul.,9.551182364729458,3225.3336990816606
GCN + Coul.,9.575190380761523,3449.1432073268224
GCN + Coul.,9.599198396793588,3678.7794688576687
GCN + Coul.,9.62320641282565,3914.3152569608355
GCN + Coul.,9.647214428857716,4155.8238091663225
GCN + Coul.,9.67122244488978,4403.378828408735
GCN + Coul.,9.695230460921843,4657.054484187931
GCN + Coul.,9.719238476953908,4916.9254137309035
GCN + Coul.,9.743246492985971,5183.066723152006
GCN + Coul.,9.767254509018036,5455.553988614702
GCN + Coul.,9.7912625250501,5734.463257492316
GCN + Coul.,9.815270541082164,6019.871049529203
GCN + Coul.,9.839278557114229,6311.854358001903
GCN + Coul.,9.863286573146292,6610.490650880165
GCN + Coul.,9.887294589178357,6915.857871988119
GCN + Coul.,9.911302605210421,7228.034442165212
GCN + Coul.,9.935310621242484,7547.0992604274215
GCN + Coul.,9.95931863727455,7873.131705128457
GCN + Coul.,9.983326653306614,8206.211635120635
GCN + Coul.,10.007334669338677,8546.419390916039
GCN + Coul.,10.031342685370742,8893.835795847539
GCN + Coul.,10.055350701402805,9248.542157230331
GCN + Coul.,10.07935871743487,9610.620267522332
GCN + Coul.,10.103366733466935,9980.152405485787
GCN + Coul.,10.127374749498998,10357.221337348077
GCN + Coul.,10.151382765531062,10741.910317963178
GCN + Coul.,10.175390781563125,11134.303091972179
GCN + Coul.,10.19939879759519,11534.48389496503
GCN + Coul.,10.223406813627255,11942.537454641046
GCN + Coul.,10.247414829659318,12358.548991970398
GCN + Coul.,10.271422845691383,12782.60422235509
GCN + Coul.,10.295430861723446,13214.789356789901
GCN + Coul.,10.31943887775551,13655.191103023826
GCN + Coul.,10.343446893787576,14103.896666720684
GCN + Coul.,10.367454909819639,14560.993752620794
GCN + Coul.,10.391462925851704,15026.570565701579
GCN + Coul.,10.415470941883768,15500.71581233872
GCN + Coul.,10.439478957915831,15983.518701467518
GCN + Coul.,10.463486973947896,16475.068945744017
GCN + Coul.,10.48749498997996,16975.456762705464
GCN + Coul.,10.511503006012024,17484.772875932133
GCN + Coul.,10.535511022044089,18003.108516208245
GCN + Coul.,10.559519038076152,18530.55542268275
GCN + Coul.,10.583527054108217,19067.20584403063
GCN + Coul.,10.60753507014028,19613.152539614006
GCN + Coul.,10.631543086172345,20168.488780643267
GCN + Coul.,10.65555110220441,20733.308351338288
GCN + Coul.,10.679559118236472,21307.705550088955
GCN + Coul.,10.703567134268537,21891.775190616812
GCN + Coul.,10.727575150300602,22485.612603136047
GCN + Coul.,10.751583166332665,23089.313635514525
GCN + Coul.,10.77559118236473,23702.974654434744
GCN + Coul.,10.799599198396793,24326.692546555394
GCN + Coul.,10.823607214428858,24960.56471967153
GCN + Coul.,10.847615230460923,25604.689103876997
GCN + Coul.,10.871623246492986,26259.16415272397
GCN + Coul.,10.89563126252505,26924.088844385755
GCN + Coul.,10.919639278557113,27599.562682816177
GCN + Coul.,10.943647294589178,28285.685698912042
GCN + Coul.,10.967655310621243,28982.558451673307
GCN + Coul.,10.991663326653306,29690.282029364695
GCN + Coul.,11.015671342685371,30408.958050676767
GCN + Coul.,11.039679358717434,31138.6886658867
GCN + Coul.,11.063687374749499,31879.57655801953
GCN + Coul.,11.087695390781564,32631.72494400927
GCN + Coul.,11.111703406813627,33395.2375758602
GCN + Coul.,11.135711422845691,34170.21874180759
GCN + Coul.,11.159719438877756,34956.77326747909
GCN + Coul.,11.18372745490982,35755.00651705547
GCN + Coul.,11.207735470941884,36565.024394432374
GCN + Coul.,11.231743486973947,37386.93334438038
GCN + Coul.,11.255751503006012,38220.84035370746
GCN + Coul.,11.279759519038077,39066.85295241859
GCN + Coul.,11.30376753507014,39925.07921487774
GCN + Coul.,11.327775551102205,40795.627760969335
GCN + Coul.,11.351783567134268,41678.60775725797
GCN + Coul.,11.375791583166333,42574.12891815105
GCN + Coul.,11.399799599198397,43482.30150705873
GCN + Coul.,11.42380761523046,44403.2363375556
GCN + Coul.,11.447815631262525,45337.04477454172
GCN + Coul.,11.47182364729459,46283.83873540338
GCN + Coul.,11.495831663326653,47243.73069117463
GCN + Coul.,11.519839679358718,48216.83366769823
GCN + Coul.,11.543847695390781,49203.26124678628
GCN + Coul.,11.567855711422846,50203.127567382384
GCN + Coul.,11.59186372745491,51216.5473267216
GCN + Coul.,11.615871743486974,52243.635781491874
GCN + Coul.,11.639879759519038,53284.5087489959
GCN + Coul.,11.663887775551101,54339.282608310954
GCN + Coul.,11.687895791583166,55408.07430145104
GCN + Coul.,11.711903807615231,56491.00133452742
GCN + Coul.,11.735911823647294,57588.18177890967
GCN + Coul.,11.759919839679359,58699.73427238717
GCN + Coul.,11.783927855711424,59825.778020330064
GCN + Coul.,11.807935871743487,60966.432796849986
GCN + Coul.,11.831943887775552,62121.81894596174
GCN + Coul.,11.855951903807615,63292.05738274369
GCN + Coul.,11.87995991983968,64477.269594499725
GCN + Coul.,11.903967935871744,65677.57764191966
GCN + Coul.,11.927975951903807,66893.10416024024
GCN + Coul.,11.951983967935872,68123.97236040715
GCN + Coul.,11.975991983967935,69370.30603023502
GCN + Coul.,12.0,70632.22953556938
minimization,0.02,0.500746555089536
minimization,0.044008016032064126,2.4134056750081565
minimization,0.06801603206412826,5.738375944642733
minimization,0.0920240480961924,10.455855858281637
minimization,0.11603206412825652,16.54604719606688
minimization,0.14004008016032063,23.989156180240403
minimization,0.16404809619238478,32.76539462817325
minimization,0.1880561122244489,42.85498110134544
minimization,0.21206412825651302,54.23814204945008
minimization,0.23607214428857715,66.89511294880057
minimization,0.2600801603206413,80.80613943422757
minimization,0.28408817635270545,95.95147842366012
minimization,0.3080961923847696,112.31139923459475
minimization,0.3321042084168337,129.86618469166612
minimization,0.35611222444889784,148.5961322245446
minimization,0.38012024048096194,168.48155495539635
minimization,0.4041282565130261,189.50278277515795
minimization,0.42813627254509024,211.640163407886
minimization,0.45214428857715433,234.87406346246277
minimization,0.4761523046092185,259.18486947094993
minimization,0.5001603206412826,284.5529889129007
minimization,0.5241683366733467,310.9588512249564
minimization,0.5481763527054109,338.382908795074
minimization,0.572184368737475,366.80563794074766
minimization,0.5961923847695392,396.20753987060317
minimization,0.6202004008016032,426.56914162877297
minimization,0.6442084168336674,457.87099702147117
minimization,0.6682164328657315,490.09368752521044
minimization,0.6922244488977957,523.21782317613
minimization,0.7162324649298598,557.2240434399178
minimization,0.7402404809619239,592.0930180618375
minimization,0.764248496993988,627.8054478963938
minimization,0.7882565130260522,664.3420657161904
minimization,0.8122645290581163,701.6836369995614
minimization,0.8362725450901805,739.8109606965749
minimization,0.8602805611222445,778.7048699730403
minimization,0.8842885771543086,818.3462329321635
minimization,0.9082965931863728,858.7159533135261
minimization,0.9323046092184369,899.7949711691019
minimization,0.9563126252505011,941.5642635160275
minimization,0.9803206412825651,984.0048449658688
minimization,1.0043286573146293,1027.097768330172
minimization,1.0283366733466934,1070.8241252020773
minimization,1.0523446893787576,1115.1650465138246
minimization,1.0763527054108217,1160.1017030700311
minimization,1.1003607214428859,1205.6153060565841
minimization,1.12436873747495,1251.6871075250426
minimization,1.1483767535070142,1298.298400852479
minimization,1.1723847695390783,1345.4305211766703
minimization,1.1963927855711423,1393.06484580668
minimization,1.2204008016032064,1441.1827946087988
minimization,1.2444088176352706,1489.7658303678068
minimization,1.2684168336673347,1538.79545912361
minimization,1.2924248496993989,1588.253230483312
minimization,1.316432865731463,1638.1207379089062
minimization,1.3404408817635272,1688.379618980569
minimization,1.3644488977955913,1739.0115556356866
minimization,1.3884569138276555,1789.9982743837252
minimization,1.4124649298597196,1841.3215464972602
minimization,1.4364729458917835,1892.9631881792645
minimization,1.4604809619238477,1944.9050607068036
minimization,1.4844889779559118,1997.1290705512836
minimization,1.508496993987976,2049.6171694757522
minimization,1.5325050100200401,2102.351354609387
minimization,1.5565130260521043,2155.313668499333
minimization,1.5805210420841684,2208.486199140088
minimization,1.6045290581162326,2261.8510799811447
minimization,1.6285370741482967,2315.3904899129957
minimization,1.6525450901803609,2369.0866532316495
minimization,1.676553106212425,2422.921839582044
minimization,1.700561122244489,2476.878363881155
minimization,1.7245691382765531,2530.9385862207128
minimization,1.7485771543086173,2585.0849117497573
minimization,1.7725851703406814,2639.299790537923
minimization,1.7965931863727456,2693.5657174198072
minimization,1.8206012024048097,2747.865231820342
minimization,1.8446092184368739,2802.1809175617263
minimization,1.868617234468938,2856.4954026529626
minimization,1.8926252505010022,2910.7913590619087
minimization,1.9166332665330663,2965.051502469876
minimization,1.9406412825651302,3019.258592010247
minimization,1.9646492985971944,3073.3954299910274
minimization,1.9886573146292585,3127.4448616012464
minimization,2.0126653306613225,3181.3897746024595
minimization,2.036673346693387,3235.2130990059995
minimization,2.060681362725451,3288.8978067353537
minimization,2.084689378757515,3342.426911274731
minimization,2.108697394789579,3395.783467305039
minimization,2.1327054108216434,3448.950570326475
minimization,2.1567134268537074,3501.9113562685516
minimization,2.1807214428857717,3554.64900108939
minimization,2.2047294589178357,3607.146720362591
minimization,2.2287374749499,3659.38776885295
minimization,2.252745490981964,3711.3554400830362
minimization,2.2767535070140283,3763.033065888687
minimization,2.3007615230460923,3814.4040159647584
minimization,2.3247695390781566,3865.4516974031203
minimization,2.3487775551102206,3916.159554220715
minimization,2.3727855711422845,3966.511066879763
minimization,2.396793587174349,4016.4897518016205
minimization,2.420801603206413,4066.079160871861
minimization,2.444809619238477,4115.26288093869
minimization,2.468817635270541,4164.024533306551
minimization,2.4928256513026055,4212.347773221851
minimization,2.5168336673346694,4260.216289353989
minimization,2.5408416833667338,4307.6138032724575
minimization,2.5648496993987977,4354.524068916578
minimization,2.5888577154308616,4400.930872063658
minimization,2.612865731462926,4446.818029793142
minimization,2.63687374749499,4492.1693899451675
minimization,2.6608817635270543,4536.96883057881
minimization,2.6848897795591182,4581.200259426395
minimization,2.7088977955911826,4624.847613344362
minimization,2.7329058116232465,4667.894857765129
minimization,2.756913827655311,4710.325986144639
minimization,2.780921843687375,4752.1250194090135
minimization,2.804929859719439,4793.2760054031905
minimization,2.828937875751503,4833.763018335467
minimization,2.852945891783567,4873.570158224311
minimization,2.8769539078156314,4912.6815503452535
minimization,2.9009619238476954,4951.081344675491
minimization,2.9249699398797597,4988.75371534345
minimization,2.9489779559118237,5025.682860076174
minimization,2.972985971943888,5061.85299964784
minimization,2.996993987975952,5097.248377333212
minimization,3.0210020040080163,5131.853258359193
minimization,3.0450100200400803,5165.651929361388
minimization,3.0690180360721446,5198.628697842908
minimization,3.0930260521042086,5230.767891632442
minimization,3.1170340681362725,5262.053858350311
minimization,3.141042084168337,5292.47096487368
minimization,3.165050100200401,5322.003596805521
minimization,3.189058116232465,5350.636157949705
minimization,3.213066132264529,5378.353069785624
minimization,3.2370741482965935,5405.138770951808
minimization,3.2610821643286574,5430.977716731064
minimization,3.2850901803607218,5455.854378537838
minimization,3.3090981963927857,5479.753243415463
minimization,3.33310621242485,5502.658813532007
minimization,3.357114228456914,5524.555605684501
minimization,3.381122244488978,5545.428150808104
minimization,3.4051302605210423,5565.260993485912
minimization,3.429138276553106,5584.0386914717665
minimization,3.4531462925851706,5601.745815212684
minimization,3.4771543086172345,5618.366947377055
minimization,3.501162324649299,5633.8866823928465
minimization,3.525170340681363,5648.289625984094
minimization,3.549178356713427,5661.560394720101
minimization,3.573186372745491,5673.683615566784
minimization,3.5971943887775555,5684.643925441269
minimization,3.6212024048096194,5694.4259707808205
minimization,3.6452104208416833,5703.014407109815
minimization,3.6692184368737477,5710.393898616959
minimization,3.6932264529058116,5716.549117739858
minimization,3.717234468937876,5721.464744749014
minimization,3.74124248496994,5725.1254673475
minimization,3.7652505010020043,5727.515980269447
minimization,3.7892585170340682,5728.620984885564
minimization,3.8132665330661326,5728.425188821138
minimization,3.8372745490981965,5726.913305572047
minimization,3.8612825651302605,5724.070054135658
minimization,3.885290581162325,5719.880158643219
minimization,3.9092985971943888,5714.328347996674
minimization,3.933306613226453,5707.399355519799
minimization,3.957314629258517,5699.077918605834
minimization,3.9813226452905814,5689.348778378362
minimization,4.005330661322645,5678.196679357082
minimization,4.029338677354709,5665.606369126042
minimization,4.053346693386773,5651.562598017937
minimization,4.077354709418837,5636.050118795848
minimization,4.101362725450902,5619.053686343136
minimization,4.125370741482966,5600.558057365902
minimization,4.14937875751503,5580.547990090366
minimization,4.173386773547094,5559.008243977485
minimization,4.197394789579158,5535.923579437841
minimization,4.2214028056112225,5511.27875754972
minimization,4.245410821643286,5485.058539795404
minimization,4.26941883767535,5457.247687791663
minimization,4.293426853707414,5427.830963031314
minimization,4.317434869739479,5396.793126634301
minimization,4.341442885771543,5364.11893909431
minimization,4.365450901803607,5329.79316004311
minimization,4.389458917835671,5293.800548014557
minimization,4.413466933867735,5256.125860209407
minimization,4.4374749498998,5216.753852279149
minimization,4.4614829659318636,5175.669278104262
minimization,4.4854909819639275,5132.856889583159
minimization,4.509498997995991,5088.301436429869
minimization,4.533507014028056,5041.987665966348
minimization,4.55751503006012,4993.9003229326045
minimization,4.581523046092184,4944.024149296313
minimization,4.605531062124248,4892.343884062883
minimization,4.629539078156313,4838.844263101525
minimization,4.653547094188377,4783.51001896738
minimization,4.677555110220441,4726.325880732648
minimization,4.701563126252505,4667.276573828953
minimization,4.7255711422845685,4606.346819880951
minimization,4.749579158316633,4543.521336556201
minimization,4.773587174348697,4478.784837418927
minimization,4.797595190380761,4412.1220317783045
minimization,4.821603206412825,4343.517624555172
minimization,4.84561122244489,4272.956316144821
minimization,4.869619238476954,4200.4228022810685
minimization,4.893627254509018,4125.901773919581
minimization,4.917635270541082,4049.377917112638
minimization,4.941643286573146,3970.8359128895804
minimization,4.9656513026052105,3890.260437151108
minimization,4.989659318637274,3807.63616055426
minimization,5.013667334669338,3722.9477484086583
minimization,5.037675350701402,3636.1798605821805
minimization,5.061683366733467,3547.3171513950992
minimization,5.085691382765531,3456.3442695301437
minimization,5.109699398797595,3363.2458579496315
minimization,5.133707414829659,3268.0065538022545
minimization,5.157715430861723,3170.610988348182
minimization,5.181723446893788,3071.043786883274
minimization,5.2057314629258515,2969.289568656637
minimization,5.2297394789579155,2865.3329468079114
minimization,5.253747494989979,2759.1585282995275
minimization,5.277755511022044,2650.7509138462124
minimization,5.301763527054108,2540.0946978603006
minimization,5.325771543086172,2427.174468392682
minimization,5.349779559118236,2311.9748070737996
minimization,5.373787575150301,2194.480289071951
minimization,5.397795591182365,2074.6754830417867
minimization,5.421803607214429,1952.5449510735634
minimization,5.445811623246493,1828.0732486597205
minimization,5.4698196392785565,1701.2449246521003
minimization,5.493827655310621,1572.0445212195475
minimization,5.517835671342685,1440.456573822717
minimization,5.541843687374749,1306.4656111774195
minimization,5.565851703406813,1170.0561552196841
minimization,5.589859719438878,1031.2127210900173
minimization,5.613867735470942,889.9198171067098
minimization,5.637875751503006,746.1619447380683
minimization,5.66188376753507,599.9235985917817
minimization,5.685891783567134,451.1892663957526
minimization,5.7098997995991985,299.9434289764656
minimization,5.733907815631262,146.17056025401916
minimization,5.757915831663326,-10.14487276806176
minimization,5.78192384769539,-169.0184100212541
minimization,5.805931863727455,-330.46559837254904
minimization,5.829939879759519,-494.5019916265476
minimization,5.853947895791583,-661.1431505355636
minimization,5.877955911823647,-830.4046427953035
minimization,5.901963927855712,-1002.302043040922
minimization,5.925971943887776,-1176.8509328520709
minimization,5.9499799599198395,-1354.0669007468045
minimization,5.9739879759519035,-1533.96554217006
minimization,5.997995991983967,-1716.5624594924193
minimization,6.022004008016032,-1901.8732620035034
minimization,6.046012024048096,-2089.913565894828
minimization,6.07002004008016,-2280.6989942532477
minimization,6.094028056112224,-2474.245177052436
minimization,6.118036072144289,-2670.567751128826
minimization,6.142044088176353,-2869.682360166498
minimization,6.166052104208417,-3071.6046546887987
minimization,6.190060120240481,-3276.3502920336496
minimization,6.2140681362725445,-3483.9349363312144
minimization,6.238076152304609,-3694.3742584897104
minimization,6.262084168336673,-3907.683936175157
minimization,6.286092184368737,-4123.8796537808175
minimization,6.310100200400801,-4342.977102406921
minimization,6.334108216432866,-4564.991979845932
minimization,6.35811623246493,-4789.9399905464
minimization,6.382124248496994,-5017.836845585045
minimization,6.406132264529058,-5248.69826264754
minimization,6.430140280561122,-5482.539965996259
minimization,6.4541482965931865,-5719.377686436906
minimization,6.47815631262525,-5959.227161291905
minimization,6.502164328657314,-6202.104134375788
minimization,6.526172344689378,-6448.024355955804
minimization,6.550180360721443,-6697.003582719006
minimization,6.574188376753507,-6949.057577747996
minimization,6.598196392785571,-7204.202110484503
minimization,6.622204408817635,-7462.452956692874
minimization,6.6462124248497,-7723.825898426736
minimization,6.670220440881764,-7988.336724000438
minimization,6.6942284569138275,-8256.001227945906
minimization,6.718236472945891,-8526.835210973064
minimization,6.742244488977955,-8800.854479942169
minimization,6.76625250501002,-9078.074847826398
minimization,6.790260521042084,-9358.51213366769
minimization,6.814268537074148,-9642.18216254016
minimization,6.838276553106212,-9929.100765519763
minimization,6.862284569138277,-10219.28377964086
minimization,6.886292585170341,-10512.74704785363
minimization,6.910300601202405,-10809.506418987912
minimization,6.934308617234469,-11109.577747723588
minimization,6.9583166332665325,-11412.976894539486
minimization,6.982324649298597,-11719.719725672876
minimization,7.006332665330661,-12029.822113083228
minimization,7.030340681362725,-12343.29993441469
minimization,7.054348697394789,-12660.16907295
minimization,7.078356713426854,-12980.445417567247
minimization,7.102364729458918,-13304.144862705305
minimization,7.126372745490982,-13631.28330832475
minimization,7.150380761523046,-13961.876659858905
minimization,7.1743887775551105,-14295.940828172621
minimization,7.198396793587174,-14633.491729527048
minimization,7.222404809619238,-14974.545285538836
minimization,7.246412825651302,-15319.117423134443
minimization,7.270420841683366,-15667.224074506066
minimization,7.294428857715431,-16018.881177076268
minimization,7.318436873747495,-16374.104673455926
minimization,7.342444889779559,-16732.910511396334
minimization,7.366452905811623,-17095.314643746933
minimization,7.390460921843688,-17461.333028419467
minimization,7.414468937875752,-17830.98162834677
minimization,7.4384769539078155,-18204.276411436313
minimization,7.462484969939879,-18581.233350525563
minimization,7.486492985971943,-18961.868423346757
minimization,7.510501002004008,-19346.19761248733
minimization,7.534509018036072,-19734.23690534208
minimization,7.558517034068136,-20126.002294071284
minimization,7.5825250501002,-20521.509775561866
minimization,7.606533066132265,-20920.775351394022
minimization,7.630541082164329,-21323.81502779046
minimization,7.654549098196393,-21730.644815573967
minimization,7.6785571142284565,-22141.280730127175
minimization,7.7025651302605205,-22555.738791358996
minimization,7.726573146292585,-22974.03502365833
minimization,7.750581162324649,-23396.185455851955
minimization,7.774589178356713,-23822.206121162533
minimization,7.798597194388777,-24252.113057173512
minimization,7.822605210420842,-24685.92230579066
minimization,7.846613226452906,-25123.649913196965
minimization,7.87062124248497,-25565.311929809723
minimization,7.894629258517034,-26010.92441024593
minimization,7.9186372745490985,-26460.50341328566
minimization,7.942645290581162,-26914.06500183035
minimization,7.966653306613226,-27371.625242861974
minimization,7.99066132264529,-27833.20020740263
minimization,8.014669338677354,-28298.805970478465
minimization,8.038677354709419,-28768.458611085975
minimization,8.062685370741482,-29242.174212144797
minimization,8.086693386773547,-29719.968860460747
minimization,8.110701402805612,-30201.858646688273
minimization,8.134709418837675,-30687.859665297874
minimization,8.15871743486974,-31177.988014537434
minimization,8.182725450901804,-31672.259796389466
minimization,8.206733466933867,-32170.691116536047
minimization,8.230741482965932,-32673.298084321526
minimization,8.254749498997995,-33180.096812722135
minimization,8.27875751503006,-33691.10341830534
minimization,8.302765531062125,-34206.33402119147
minimization,8.326773547094188,-34725.804745016416
minimization,8.350781563126253,-35249.53171690277
minimization,8.374789579158316,-35777.53106742462
minimization,8.39879759519038,-36309.81893057018
minimization,8.422805611222445,-36846.41144370117
minimization,8.446813627254508,-37387.3247475219
minimization,8.470821643286573,-37932.57498604432
minimization,8.494829659318636,-38482.17830655941
minimization,8.518837675350701,-39036.15085959842
minimization,8.542845691382766,-39594.508798896815
minimization,8.566853707414829,-40157.26828136112
minimization,8.590861723446894,-40724.445467037716
minimization,8.614869739478959,-41296.05651908603
minimization,8.638877755511022,-41872.11760373703
minimization,8.662885771543086,-42452.64489026403
minimization,8.68689378757515,-43037.654550947685
minimization,8.710901803607214,-43627.16276104412
minimization,8.73490981963928,-44221.18569876206
minimization,8.758917835671342,-44819.739545224686
minimization,8.782925851703407,-45422.84048443863
minimization,8.80693386773547,-46030.50470326325
minimization,8.830941883767535,-46642.74839137694
minimization,8.8549498997996,-47259.58774125366
minimization,8.878957915831663,-47881.0389481311
minimization,8.902965931863728,-48507.11820997727
minimization,8.926973947895792,-49137.84172746095
minimization,8.950981963927855,-49773.22570392042
minimization,8.97498997995992,-50413.28634533855
minimization,8.998997995991983,-51058.03986031827
minimization,9.023006012024048,-51707.50246004632
minimization,9.047014028056113,-52361.69035826679
minimization,9.071022044088176,-53020.61977125102
minimization,9.09503006012024,-53684.306917770955
minimization,9.119038076152304,-54352.76801907472
minimization,9.143046092184369,-55026.01929886085
minimization,9.167054108216433,-55704.07698324512
minimization,9.191062124248496,-56386.95730073533
minimization,9.215070140280561,-57074.67648220397
minimization,9.239078156312626,-57767.25076086288
minimization,9.26308617234469,-58464.69637224129
