M_max_Msun,R_1.4_km,sigma_crit_star
2.3924607716844104,11.37714733992312,219.87673768037897
2.8468814759594956,12.32099882190448,220.65974180827513
4.046795870486125,15.16946105896117,220.73018338144743
2.1865480416886296,10.40759916156239,220.8755186540624
2.795178229978096,12.719362382871054,221.22900375759195
3.201803260713001,13.03332470061527,221.77807025917235
2.3512966725394175,11.196180285695434,222.27758133604547
2.394282406596879,10.89895999608891,222.76341366834546
2.625419521337686,11.876145783812277,222.94366594925282
2.767402914685232,12.341040237686526,223.05333860517598
3.114308265029687,13.061178766701433,223.06138653600252
2.131675969664491,10.389611514633346,223.552857601081
2.9734664251652227,12.955413911602218,224.19431173155817
2.5350531625668,11.574834467167443,224.20112815600743
3.5801564508865464,13.966482740532976,224.47393254023442
2.351889275559538,10.737620360127169,225.74896895982738
3.4854746776707177,14.037235602934768,225.79328943944685
3.264374151069915,13.7528724345014,225.98809260273288
2.3478926092386216,11.149588363195953,226.45171688545818
2.4893770011564658,11.39433262368866,227.0819659718189
4.104519636931077,15.156241966293612,227.0824921901472
2.216390108757212,10.464133537239002,227.65254428622174
2.061968198773749,10.09176860795113,227.93704262234968
2.0789495907171833,9.962898771224632,228.28521948162398
2.4841409857013486,11.334414283520426,231.7402629776177
2.9559469340139835,12.274436902882563,231.76389643751287
2.8880298643259033,12.868575331540224,232.014835652801
2.38236317717934,11.21347585900597,232.44451912882238
3.1764265577239508,12.858854251014927,232.49135459190518
3.4218624547316083,13.48024062740025,232.64123112863524
3.0952809869916846,12.896992063099924,233.02075543790522
3.335937934757379,13.543952780702972,233.3104608256012
3.7652545807139135,14.346553138859441,233.4372948698208
2.783557439746084,12.52294752081498,233.5547620024971
2.9287601417633655,12.423288007358693,233.70169653180406
2.228840234636915,10.658199867483408,233.79925593187752
3.6744794295666807,14.44182941099847,234.2129738629606
4.242975940628922,15.475243878608998,234.49344845864843
3.247868690675119,13.577338036205177,235.1384897397034
2.8222037897156698,12.09169970752234,235.66433397579573
3.0682076945834083,13.051989797683802,236.0237222986294
2.730461251087138,12.335426239887639,236.41343319734472
2.280516678664121,10.616755941257694,236.50706487202257
2.9536833851598785,12.713246222634426,238.0221959750121
2.5191536938650905,11.391086242080002,238.21951856094216
2.085571225413276,10.101884697683447,238.9173053153542
2.767133691392061,11.915685969214449,239.14927791134747
2.455982597864137,11.382760813689996,240.18721093383644
2.7255361843882024,12.25634484700438,240.7290703088477
2.8944334664920626,12.516024900100659,241.34809374940815
2.7126902914670348,11.732406357158961,242.62316201899995
2.220597828019308,10.561440119382095,242.64757537462035
4.468692816830095,,242.8504310158223
4.033856786346893,14.804324085332025,243.35005680792554
3.7239330878188253,14.101684631648848,244.3526756287939
3.6425257536799704,14.174088359681624,244.39176342215234
2.5537486979667436,11.453989636005485,244.74732892736577
3.448083390159788,13.43682786804463,244.8709615585241
2.3685774155514188,11.05120055555666,245.62347210725156
3.4316666189134675,13.657565643869205,246.00373800116543
2.886430770989267,12.42993768175474,246.13499040282255
2.7667289046187253,12.336625264109095,246.54359560236597
2.383242239143566,10.87943095058833,247.22676736428681
3.2962295349805757,13.269267113253514,248.65699694217437
3.4767239603480937,14.011522588497744,249.26865153943143
2.5745265999521134,11.689764081071226,249.50625701444653
2.9268764764845114,12.495981714728533,252.42458773145978
3.2239336320202105,13.06854085178835,252.55427954658052
3.3995338999686555,13.803890290406757,252.9787282035819
2.6304810888977332,11.605289511112199,253.00000435611818
2.8571836908067914,12.521402778976185,253.80593157700244
4.404481617325617,15.459105779584958,253.96218061548188
4.055415648235992,14.743210440161848,255.53278949006892
2.2797174091869534,10.659081236246376,255.63172115030878
2.2053624174610515,10.397853262132163,256.3675517264754
3.1547553914223343,12.850425463644287,256.44882097875484
2.3955923537882984,11.044258364372043,256.51473940307756
3.386359542004153,13.687050632502345,257.88721485451003
2.561567101174342,11.558874260419737,258.64172191870466
2.9677328815806687,12.570035134379733,258.76804885823697
3.8848372842009486,14.603514744304173,259.23046485596575
2.745935653025808,12.109969996908884,260.14329991572464
3.0025124427557235,12.8674302686153,262.37468779005513
2.754103962878835,11.89282371529254,262.8051515712746
3.7900309554038447,14.38634216307752,263.4869619090125
3.433619928914931,13.762827719657812,264.03365551111125
3.0596450526275185,12.716629534820466,266.5406044381796
3.6994301225096455,14.09691039413559,267.74689990664547
3.4802473230905684,13.790962663868719,270.2377648059683
2.7754569425744244,12.099262722470247,270.9987230479811
2.6318452863223047,11.669833040243365,271.2320866582541
2.9827598101972157,12.675864629171981,271.7815270631183
3.214085520039309,13.317989584293755,272.0387985535499
2.539491215928185,11.367587021988788,272.7982935210663
3.2090977496744153,13.040185748412078,275.60285071692823
3.591718328292204,13.994799359411129,277.6217341594878
3.2454830408947757,13.272990799823122,282.8901224378622
3.0641320085549015,12.807507132050763,284.07163882973884
3.7733561656199752,14.337840405040897,286.0714895362908
2.9478305077023697,12.453734099001602,286.3463158908444
3.453556680119045,13.690071863914572,297.4751229373859
