set,quark_tag,snapshot,sigma,phase,nBH_over_n0,T_nuc_MeV
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,10.845818066961465,0.1570429695114744
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,10.885615919140871,0.1489794803593793
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,10.925420088439672,0.14195698913039376
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,10.965217940619079,0.13579356054362096
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.005015792798485,0.1303433320851748
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.044813644977891,0.1254924608030979
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.08461781427669,0.12114869533565656
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.124415666456096,0.11723829790942364
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.164213518635503,0.11370193374490763
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.204011370814909,0.11048920850010338
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.243815540113708,0.10755792520503461
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.283613392293114,0.1048754130880399
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.32341124447252,0.10241388234262581
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.363209096651927,0.10014505446800424
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.403006948831333,0.09805010345419844
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.442811118130132,0.09610883208363395
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.482608970309538,0.09430847014961517
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.522406822488946,0.09264594551560933
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.562204674668353,0.09109849364547287
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.602008843967152,0.08966844263660484
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.641806696146556,0.08833031285336715
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.681604548325963,0.08707284733361079
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.72140240050537,0.08589079058152836
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.76120656980417,0.08477674865669652
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.801004421983576,0.08372664710292449
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.840802274162982,0.08273497738046284
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.880600126342388,0.08179789090313255
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.920404295641188,0.08091088007971678
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,11.960202147820594,0.08007024626001398
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,unpaired,12.0,0.07927346779226674
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.1,7.299757891308377
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.13979930511686672,7.228442469590191
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.17959867340492736,7.205752042288123
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.21939797852179407,7.194915183585099
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.25919734680985473,7.182232662540197
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.2989966519267214,7.162291076230944
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.33879595704358817,7.1332685286581485
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.3785953253316488,7.094968676577079
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.4183946304485155,7.048006828177472
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.4581939987365761,6.993339307438355
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.49799330385344287,6.93195439017997
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.5377926721415035,6.864785024050471
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.5775919772583702,6.792616612008225
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.6173912823752369,6.716053747806098
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.6571907770056854,6.635496957502709
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.6969898926089704,6.551166911993477
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.7367890082122552,6.46305436668538
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.7765887555274795,6.370978636982728
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.8163878711307644,6.274492041445953
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.8561869867340492,6.172891666613717
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.8959867340492736,6.065117817860887
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.9357858496525585,5.949597607180967
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,0.9755855969677827,5.824960069104681
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.0153847125710675,5.691156798890958
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.0551838281743526,5.549600687449761
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.0949835754895767,5.403373947173179
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.1347826910928616,5.256948260307018
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.1745818066961466,5.11492726815809
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.214381554011371,4.9809400693253805
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.2541806696146558,4.857057042343295
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.2939797852179407,4.743987756284895
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.333779532533165,4.641494302937905
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.3735786481364498,4.548866191059053
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.413377763739735,4.483200183134766
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.453177511054959,4.422326990540629
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.4929766266582438,4.363166833100415
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.532775742261529,4.305357042686822
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.5725754895767532,4.248570331961144
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.6123746051800378,4.192543277584533
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.652173720783323,4.137028646232605
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.6919734680985472,4.081796513226479
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.7317725837018318,4.0266406074770265
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.771571699305117,3.97136554386714
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.8113714466203412,3.915673090696767
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.8511705622236259,3.8592091133241135
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.890969677826911,3.801666066888713
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.9307694251421352,3.7427466634246853
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,1.9705685407454203,3.682248021942144
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.010367656348705,3.6198750281762715
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.050167403663929,3.5553675880011215
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.089966519267214,3.488630778494222
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.129765634870499,3.4196108839864015
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.169565382185723,3.3482823824445713
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.209364497789008,3.274790896901581
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.249163613392293,3.1993092452559058
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.2889633607075175,3.122208074278556
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.328762476310802,3.0439169814483322
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.368561591914087,2.965103475167758
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.4083613392293115,2.8864040733840484
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.448160454832596,2.808845916641929
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.4879595704358817,2.733058347609609
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.5277593177511055,2.659357688843762
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.56755843335439,2.58826209863095
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.6073575489576757,2.5203072713082535
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.6471572962728995,2.455777094050489
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.686956411876184,2.3948676785384904
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.726756159191409,2.3379691416334456
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.7665552747946935,2.2864186849885773
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.8063543903979786,2.2437854735742717
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.846154137713203,2.211640013596832
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.8859532533164876,2.186597565338997
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.9257523689197726,2.1655435141207784
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,2.965552116234997,2.1468767576862406
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.0053512318382816,2.1297342005186897
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.0451503474415667,2.113638879613298
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.084950094756791,2.0983560407117796
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.124749210360076,2.0836879857696986
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.1645483259633607,2.0694938676779118
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.204348073278585,2.0557031131755608
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.2441471888818696,2.0422431918529367
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.283946304485155,2.0290889581152407
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.323746051800379,2.0161568440771163
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.3635451674036636,2.0034631402503416
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.403344283006949,1.990917513974814
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.443144030322173,1.9785188799915638
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.4829431459254576,1.9662843247914952
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.522742261528743,1.954141713884147
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.562542008843967,1.9421988066819873
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.6023411244472525,1.930539606212481
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.642140240050537,1.9192839213383894
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.681939987365761,1.9085041349336165
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.7217391029690465,1.8981644390641954
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.761538218572331,1.8882001737265461
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.801337965887555,1.8785166423180328
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.8411370814908405,1.8690633324468318
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.880936197094125,1.8597964133920546
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.92073594440935,1.8506984348963667
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,3.9605350600126346,1.8417439840358287
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.00033417561592,1.8329243276467992
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.040133922931144,1.824228717969583
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.079933038534429,1.8156632123833074
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.119732154137713,1.8072674990710018
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.1595319014529375,1.7990619574730469
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.199331017056222,1.7911170935195064
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.239130132659508,1.7834681761689166
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.278929879974732,1.7761302278102709
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.318728995578017,1.7690772687179033
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.358528742893241,1.7622813431203064
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.3983278584965255,1.7556764145315689
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.43812697409981,1.749232951701708
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.477926721415035,1.7429153716213237
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.51772583701832,1.736707198736885
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.557524952621605,1.7305723656212877
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.597324699936829,1.7245229576334689
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.6371238155401135,1.7185213875874226
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.676922931143398,1.7125868954075127
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.716722678458623,1.7067281333820994
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.756521794061908,1.7010018576488533
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.796320909665193,1.6953783317105728
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.836120656980417,1.6899580458250663
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.875919772583702,1.6848482141348418
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.915718888186986,1.6799851122192568
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.955518635502211,1.6752850544800186
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,4.995317751105496,1.6707229892075435
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.035116866708781,1.666259320266478
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.074916614024005,1.6619314568270278
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.11471572962729,1.6577466998363395
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.154514845230575,1.6536488654399437
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.194314592545799,1.6495738918213558
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.234113708149084,1.6454745327747855
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.273912823752369,1.6413192200992397
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.313712571067593,1.637116872426093
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.353511686670878,1.6328299086673301
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.393310802274163,1.6284704784855757
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.433110549589387,1.6240382649943257
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.472909665192672,1.6195375410162025
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.512708780795958,1.6149752082672704
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.552508528111181,1.6103405578950791
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.592307643714466,1.6056541298948315
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.632106759317751,1.6009088668240365
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.6719065066329755,1.596106592498121
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.711705622236261,1.5912707367671703
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.751504737839546,1.5863949783871536
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.791304485154769,1.5814802001904604
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.831103600758055,1.576545076617968
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.870902716361339,1.57157822594565
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.9107024636765635,1.5665869236793617
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.950501579279849,1.5615860986833934
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,5.990300694883134,1.5565640059605432
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.030100442198358,1.5515355906692052
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.069899557801643,1.5465061938404097
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.109699305116867,1.5414733966068686
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.149498420720152,1.536450372845611
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.189297536323437,1.531420155258866
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.22909728363866,1.5264126029842253
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.268896399241946,1.521410897376091
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.308695514845231,1.5164223775694188
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.348496525584333,1.51146085939009
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.3882943777637395,1.5065197659928864
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.428092229943147,1.5016060539604712
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.467890082122553,1.4967269334416802
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.507694251421352,1.4918712365401579
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.547492103600758,1.4870586211280978
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.587289955780164,1.4822826590176008
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.62708780795957,1.4775539572602847
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.666891977258371,1.4728752121685058
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.706689829437776,1.4682548317157968
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.746487681617182,1.4637221499973496
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.786285533796589,1.459316839506506
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.826089703095389,1.4550855722627671
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.865887555274795,1.4510567917438864
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.905685407454201,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.9454832596336065,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,6.985287428932407,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.025085281111814,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.064883133291219,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.104680985470625,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.1444788376500314,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.1842830069488315,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.224080859128238,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.263878711307644,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.30367656348705,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.34348073278585,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.3832785849652565,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.423076437144663,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.462874289324068,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.502678458622867,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.542476310802275,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.5822741629816806,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.622072015161087,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.661869867340493,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.701674036639292,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.741471888818699,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.7812697409981055,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.821067593177512,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.860871762476311,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.900669614655716,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.940467466835124,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,7.98026531901453,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.020069488313329,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.059867340492735,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.099665192672141,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.13946304485155,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.179267214150348,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.219065066329753,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.258862918509159,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.298660770688565,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.338458622867973,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.378262792166772,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.418060644346179,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.457858496525585,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.49765634870499,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.53746051800379,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.577258370183197,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.617056222362603,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.656854074542009,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.696658243840808,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.736456096020214,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.77625394819962,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.816051800379027,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.855855969677828,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.895653821857234,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.93545167403664,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,8.975249526216045,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.015047378395451,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.054851547694252,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.094649399873658,1.4501158033513286
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.134447252053064,1.3832690830555827
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.17424510423247,1.2501113983261158
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.21404927353127,1.0737571821289071
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.253847125710676,0.8724632905222035
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.293644977890082,0.6928701661504871
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.333442830069488,0.558882107034756
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.373246999368288,0.46391875004753674
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.413044851547696,0.3958281553403783
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.452842703727102,0.3453969566168836
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.492640555906506,0.30688748346606665
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.532438408085913,0.2766556535845582
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.572242577384712,0.25235630863626857
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.61204042956412,0.2324204517115389
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.651838281743526,0.21581358639135312
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.691636133922932,0.20176001584559497
Set A,B4145_D80_a0.16_ms100,$t_0$,50.0,cfl,9.731440303221731,0.18972965932494734
